"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","beta.1.5","beta.2.5","beta.3.5","beta.4.5","beta.5.5","beta.6.5","beta.7.5","beta.8.5","beta.1.6","beta.2.6","beta.3.6","beta.4.6","beta.5.6","beta.6.6","beta.7.6","beta.8.6","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"743",-0.233325354739899,-0.202105557142821,-0.245716974553874,-0.243536732752183,-0.172039298660633,-0.106689199504558,-0.00757211449873126,0.00661152223144857,1.03599784309638,1.01763628429233,1.02878068109488,1.03332161649818,1.01480121195323,1.01092310192721,0.993400091881323,0.99679184886886,-0.0601988283708117,-0.0425114923545573,-0.0613091628844898,-0.0629816129825016,-0.0494828197557871,-0.0398880063108361,-0.0272120607846687,-0.00605378171408843,-0.0656214740747636,-0.041060834651346,0.00757272385099737,0.0363597135823982,0.0423873187366039,0.0165135975702347,0.00670676981589984,-0.00613083238321647,-0.0930768394498021,-0.0750381208975923,-0.0520613076922898,-0.0280834634075253,-0.0045964311675758,-0.00903263392527401,-0.0231191572010631,-0.00220225448247627,0.0137640933871117,0.0244358756190413,0.0233832728575157,0.0058961195242696,0.0161454894682968,0.00119727404284107,-0.00664483485196129,0.000342996698379311,0.214169298126504,0.185972102782882,0.162627172951133,0.144344487890962,0.118218013258756,0.0946377628235356,0.0582409867467493,0.0150960149891933,21577.8881457485
"744",-0.117542998826695,-0.228721981574638,-0.27870347221106,-0.212552071084347,-0.125239999292725,-0.0976593270665448,-0.0105302170890471,0.0033603340390244,1.0023063463104,1.02908301962569,1.03902419805901,1.02492176709463,1.0052678020118,1.0041887067619,0.996023416947419,0.999276421424258,-0.0481174027405083,-0.0413919505148447,-0.0448525900017622,-0.0552081936733467,-0.0496952445038148,-0.0383022732816911,-0.0220816211219382,-0.00763278122094361,-0.0995474815375144,-0.0420802038111846,0.00020176349534415,0.0308350457605451,-0.00200058059047583,0.0284298603495561,-0.00213869750652802,-0.0121628123399669,-0.0861761329744073,-0.0984537781783435,-0.0566498761907066,-0.0408575938316503,-0.0155330556178706,-0.0156813978620098,-0.0253971332115658,-0.00070623852432099,-0.0133879246574676,0.0268758805916755,0.0247453801366586,-0.0037112825655773,0.0184708365857358,0.00966243437451024,-0.0155685358057158,-3.07877424737386e-05,0.206245044053005,0.181826115303201,0.165128553276425,0.149430913139476,0.119349162714219,0.095806790148464,0.0576156236047777,0.0161089942012966,21576.4096660138
"745",-0.228188216120678,-0.261483744027095,-0.232153813054639,-0.219681564959108,-0.175227040793781,-0.0953894658782348,-0.0300809364609177,0.00283301997843321,1.01992995487441,1.0317018639664,1.02896951954523,1.02423144880538,1.01308766998497,1.00212759802511,1.00030563439433,0.99835636469207,-0.0463423499280049,-0.0461404999066694,-0.0383238454710397,-0.0582956236125512,-0.0439701092433332,-0.0449727333109481,-0.022690408780746,-0.00499544619950816,0.00481413709508057,-0.0270925595999128,-0.0566070617877995,0.0159066674476439,0.0539756440242828,0.047908182609042,-0.00164813611153659,-0.00869099301120945,-0.0798022390209179,-0.0665806409431699,-0.0543568631681622,-0.027451165724598,5.44980652645306e-05,-0.0167646257252654,-0.0156616939500713,-0.00142653234560062,0.0311572757487868,0.0471649536621786,0.0291352373722059,0.0264823729988581,0.00853139529833557,-0.00160980403578871,-0.0133957152797047,-0.000925610394240079,0.213943197319051,0.184044449176959,0.163666814704125,0.143799674348259,0.121733711589931,0.096899401586591,0.056849424840058,0.0159929483621537,21577.4767116863
"746",-0.209775346201168,-0.227179984203098,-0.241684659370442,-0.255856883574937,-0.159247755272543,-0.0565925250192513,-0.012306989608898,0.00649669494106449,1.01874092886311,1.02903179411633,1.02959177475022,1.03121061575125,1.01791539946238,0.994791528755815,0.996215829054108,0.997613714269074,-0.0262652729489717,-0.0518665196019396,-0.0369668871410751,-0.0408851406154088,-0.0574683719895838,-0.0360907936540882,-0.0222814259071264,-0.00721780739522665,-0.0636310522791498,-0.0615853230985404,-0.00625868372075755,0.0302611884750304,0.00985599466251277,-0.000819227950650541,-0.0133830282808112,-0.00966488544035996,-0.0754555427770371,-0.0620932979592662,-0.0796173145377716,-0.0212584668816946,-0.00577381280971151,-0.0184150179073984,-0.0139576905545287,-0.00194596421410057,0.0226879705387304,0.0389219442621783,0.00333429328693446,0.0321286264204144,0.00534062538750834,0.00688259908565579,-0.00961790678428031,-0.00113980568069746,0.21941477582647,0.195705967732322,0.166406238459288,0.148721975285082,0.119512552755836,0.0955815989902292,0.058829112650932,0.0160273750791387,21572.3224124826
"747",-0.138709284412594,-0.163686411102465,-0.240954464460126,-0.237931034648848,-0.158142303462228,-0.0890593666921824,-0.0122518603228446,0.0064754675845941,1.01497047315568,1.01217558539788,1.034929210636,1.03576109281255,1.01080401222497,1.00422970464796,0.996281186021828,0.997611907617078,-0.0255106796579607,-0.030961732241599,-0.0655514914123824,-0.0497971867735792,-0.0452400069683466,-0.0385950969461563,-0.0172290166754394,-0.00644491086080945,-0.218743161223526,-0.0964909491351684,-0.0066389950918714,-0.0401375087058729,0.038078353717702,0.0191349374477852,-0.0130982063000241,-0.00965612753318405,-0.0795442864020553,-0.0884127348589379,-0.0665199528569176,-0.0226998509245098,-0.0081106619539718,-0.0226337892266464,-0.0219269755238133,-0.00225539616989881,0.0208296954517526,0.031872607686131,0.00699800294049738,0.0284014185494928,0.00844611797229508,0.00645119837253435,-0.0080879702662622,-0.000625317100076103,0.206035698330235,0.181383989650736,0.16484499638389,0.146287189183291,0.118907248899329,0.0981519690649345,0.0588945204556855,0.0156253058562975,21575.9062177024
"748",-0.292260394685252,-0.234063056999802,-0.273868189088762,-0.22769140261046,-0.137599342105926,-0.111025384444819,-0.0268880491156274,0.0076459520488349,1.04778292886452,1.03492774098641,1.04043830787729,1.02045887286786,1.00611289361304,1.00715815691776,0.99728667555168,0.99785747718763,-0.0565153498157092,-0.0501992422736033,-0.0639431282169147,-0.0436349768707565,-0.0437160555083091,-0.0431698833579877,-0.0220871046846137,-0.00691041573583212,-0.0350507514329288,-0.0299235066998721,0.0231254860052824,0.0676365978873047,0.0356845433988505,0.0396302193102915,0.0145042547459786,-0.0127996305003296,-0.0851955862878063,-0.108192241505793,-0.0622726177100709,-0.0337924095925534,-0.0145008335080366,-0.0199049589339839,-0.0193638360965212,-0.00229789610536327,0.0150137474900576,0.000237755609902347,0.0182054413998914,0.0117314217582775,0.00577176175609194,0.00803666777871029,-0.00812411589974867,0.000637447894838162,0.21345363090646,0.189605574824276,0.163370750381093,0.146934326234007,0.120346615041364,0.0954656656718145,0.0578936955519,0.0153139779294036,21580.0289610266
"749",-0.166989424427669,-0.24361230358028,-0.245929184251601,-0.259282745095463,-0.111741048581573,-0.104474342581214,-0.0172304933228005,0.00748000812831774,1.01535933514216,1.03283914610552,1.04005745582055,1.02975252381538,1.00449583823685,1.01180330418651,0.995935373390099,0.997870236714886,-0.0140937737933966,-0.0580542574444778,-0.0695268351353646,-0.0428750226512302,-0.04664945914254,-0.0391310283158543,-0.0194403462991016,-0.00570276455699853,-0.164811228124259,-0.0272469102318101,-0.0498258125241178,0.0787339658554737,-0.0206344126934017,-0.000306633169352392,-0.00306792427394084,-0.0138090190378177,-0.0730190908176139,-0.0899307522521218,-0.0515277891292216,-0.0472674311196033,-0.0234765796320433,-0.0256393028208629,-0.0180801908513785,-0.00313172808169907,0.0187813039652532,0.0273601744129577,0.0189602244606964,0.0100711738832758,0.0178420280822631,-0.00522594895756409,-0.0116137836588271,-0.00239071693730774,0.216311494664004,0.188871358635119,0.176309215950857,0.150547118599845,0.12132009054538,0.0952303839024133,0.0587348300003051,0.0159930871737441,21565.5261931871
"750",-0.122558815559661,-0.185974842290694,-0.233715274344547,-0.214989347935602,-0.225294283025985,-0.0711467192911803,-0.012546316381462,-0.0016567782093566,1.00742392216587,1.00619599566138,1.03178046212077,1.02102454623861,1.02560430843752,1.00012491694951,0.99681616358432,1.00019719484951,-0.0415852902000963,-0.0468797675299413,-0.0668705977251765,-0.0557218595135562,-0.0624993360329159,-0.0398679015181578,-0.0289335622653042,-0.00737164418250088,-0.130658376365233,-0.000952986982266938,-0.0165313339016978,0.0361782636360258,0.101894057901118,0.00707413310853516,-0.00106559018100734,-0.00904481039515255,-0.115389354171805,-0.0744780426968317,-0.0656109848219951,-0.0359972605322845,0.00447558587183088,-0.0157965128232976,-0.0242459983169915,0.000221505270626764,0.00242686716123217,0.0301440107224595,0.0303510276071343,0.0257975836566878,0.0179538142414097,0.00255172181531913,-0.0139645627842027,0.00118976208381541,0.218015445807689,0.185273233866201,0.169899643583528,0.142021389019769,0.126370696545219,0.0966766534701916,0.05910393682193,0.0157709132706167,21571.618510938
"751",-0.258684853402068,-0.262324158579384,-0.2823628663726,-0.203232642815164,-0.146237765893361,-0.106165568350699,-0.030037645732124,0.0123749098629165,1.03936842644976,1.03406799701355,1.0405917526491,1.01975048077419,1.01241709242988,1.00617574450865,0.999603874242278,0.997094922559545,-0.0516874322800207,-0.0499043894638749,-0.0587363429624402,-0.0512385671664313,-0.0468410298159267,-0.0433917011816001,-0.0205029950768024,-0.00706211056411638,-0.0382242755403695,-0.0252437191342949,-0.0101823217007311,0.0307403933294812,0.0140264841080043,0.0544495694511663,0.00574635395343104,-0.0161860885761115,-0.0850373821882236,-0.0733487215935085,-0.0443803080752802,-0.0481708120368931,-0.0256359177535459,-0.0203354169334806,-0.0188761478145307,-0.0041514843071357,-0.00129807798606968,0.0396346945962119,0.0472209785415635,0.0116057832303409,0.00759878203132996,-0.00129684831919676,-0.0124136469653896,-0.00147017897495739,0.211651509180839,0.18226194227711,0.163725080991215,0.147650373978262,0.124127522824881,0.0940756514079943,0.0590323786518048,0.0155695841419466,21587.656404837
"752",-0.179671522098028,-0.20913198813974,-0.310428050478517,-0.268959824477226,-0.137964760480904,-0.0449852044057344,-0.0359502479790541,0.00304231188038923,1.03183391119397,1.02290495339714,1.04043881044243,1.03591956143945,1.00838892027345,0.996825122071256,0.999343574571,0.998989992676384,-0.0448553033535393,-0.0491135934839774,-0.059928971940563,-0.0573501424312615,-0.0557233332472707,-0.0472652529157541,-0.0225632041374897,-0.00650756949762276,-0.175069213420633,-0.0550353916753073,0.0683654448313592,0.0669804358359722,0.00305132428863994,-0.0110914129331985,0.0298117973920853,-0.007926729136137,-0.082817294177706,-0.0736347339367158,-0.0533936730115458,-0.0418362629506701,0.00380959361979324,-0.0308878351483914,-0.0159180717234282,-0.00192095499037709,0.0189361298770708,0.0290408569249771,0.0321698198342469,0.015045040291694,0.0158497466101913,-0.00633707474221955,-0.0162699749995775,-0.00122751922032978,0.210391522245186,0.191378417874458,0.165502295576452,0.145760640031136,0.12096753499033,0.0929623057968411,0.0587148026024784,0.0159796962356124,21571.8481156816
"753",-0.210346728489085,-0.154818405641413,-0.278425850493873,-0.18623491767669,-0.184096067157624,-0.0934938767675603,-0.000373632610894445,0.00227135161419681,1.01882991313582,1.01102467961501,1.03413784151835,1.02169626616852,1.02093407577789,1.00205590653144,0.992987267693571,0.999374531904898,-0.0462599824093123,-0.0397746932537518,-0.0481483392362891,-0.0569546658954811,-0.0541092124532354,-0.0395433309059089,-0.022095727963851,-0.00840760807768718,-0.0688493977861539,-0.120710761200546,0.018532695027458,-0.00839073489184211,0.0287828827279889,0.0385819380182018,-0.0069418145687867,-0.0118102801784682,-0.0822401420793737,-0.0650632088404703,-0.0390892986483804,-0.0470448498863662,0.0022000421743846,-0.022207590024415,-0.0246298119853281,-0.00044066954735487,0.037351785396371,0.0417084052045824,0.0368230108427576,0.00466798583705625,0.0180645739870942,0.00949479140241768,-0.011269338540722,0.000801107233004189,0.213550833725618,0.182618216052482,0.169084714738086,0.147348560699419,0.121891862309803,0.0938796588956718,0.0596324864540445,0.0158210973435334,21579.2438100302
"754",-0.10473670720635,-0.222968151016242,-0.25874386346444,-0.128298518250997,-0.193727221641446,-0.0658253821778001,-0.0226419101578965,0.00796531452658772,1.00388615891676,1.02634049329636,1.03131023316131,1.00430611426669,1.01905101759842,1.00223550528594,0.99694562846596,0.99704010077119,-0.0401971335049039,-0.0585390718594447,-0.0534032030432081,-0.0460800861480441,-0.0554916019068728,-0.0431253510993801,-0.0240950074628573,-0.00576895125331843,-0.163831937843088,-0.028402927040399,0.0200596325474645,-0.0296484314920275,0.0635489458542203,-0.0253247963765701,0.0103804276966811,-0.00921857355099074,-0.0852155441031186,-0.079078682402818,-0.0519534011596361,-0.0528894433478647,-0.000398539802548007,-0.0126553288133732,-0.0204699899966914,-0.0036233966730484,0.0170788860727597,0.0271292632826935,0.0175385139586797,0.00807767620397399,0.0242672350439742,0.00870460721089533,-0.0116035828642903,-0.00150734747247461,0.205631259888288,0.183319495961087,0.165509876613404,0.145762489214139,0.118415582898242,0.0958481877492564,0.059397982327796,0.015574213332954,21581.2243396578
"755",-0.147471801553895,-0.264502596718667,-0.252978083857916,-0.221733113928668,-0.152665728076204,-0.119829419483072,-0.02888361333254,0.00257075698653333,1.01566867878912,1.03925862198019,1.0306786494951,1.02100986283626,1.00804332681996,1.00961012245321,0.995915940484694,0.997475997415924,-0.0324209362819251,-0.0601653946109759,-0.0576172022822734,-0.0586081430205027,-0.045095389327063,-0.0443310671271715,-0.0262389682512474,-0.00684690418915619,-0.12872240702572,-0.0258187639170949,0.0627739946087627,0.0785406555319499,0.0661544893441736,0.0602902093798269,0.027626743439482,-0.000997593732047557,-0.0956788856824265,-0.0961727095968118,-0.0734447121147486,-0.0475176088595289,-0.0282351443552844,-0.0195411049395973,-0.0099841507192576,-0.000475683396996104,-0.00621496008603179,0.0318589139586135,0.00053298364279017,0.00921839457259356,0.00447468492647233,0.0011018048004948,-0.0083430090147167,0.000296722562451671,0.217541141666924,0.184166973625743,0.165037177907971,0.14345411748631,0.122063013694136,0.0944551777957228,0.0588133168590328,0.0153339079088552,21571.5000591932
"756",-0.149575995697514,-0.214176274041172,-0.297719828553872,-0.200982012681702,-0.169963172181789,-0.0587636640319402,-0.00513001018933515,0.00449076709626978,1.00786462592066,1.02390793240008,1.04960652883326,1.01730639447925,1.01504677127259,0.999902413397673,0.9927810061152,0.998225572747021,-0.0232248419308334,-0.0405340527699515,-0.050906652150641,-0.0452124110051671,-0.055958831357298,-0.0368488820192608,-0.0231126840437929,-0.00659234029734321,-0.124845008528812,-0.082079970005198,-0.0328913038021004,0.0433137900727159,0.0560909010074425,-0.0156493666532357,-0.00488619738758994,-0.00829158378065125,-0.0692115208954515,-0.0740884075985673,-0.0494831543945138,-0.0594639322942099,-0.0103152142027969,-0.0238532302929212,-0.0183671266392774,-0.00296233041578119,0.00699787629238461,0.0307515446678689,0.0386242292484191,0.00301520080510983,0.00341376257625954,-0.000814065238036099,-0.0157736821937542,0.000254922078769679,0.214725570198303,0.186550727868716,0.174157716613535,0.144565848594114,0.119829674993282,0.093566164779139,0.0603805168830543,0.0161225066620081,21573.7883369377
"757",-0.185436355865122,-0.304986437936256,-0.267171148600639,-0.179299925584016,-0.184218031902136,-0.07213381250303,-0.0277777463545582,0.00583600883685473,1.02254448508308,1.05231368780144,1.03789876246565,1.01772650539331,1.01803695200914,1.00116062525986,0.998810086915852,0.998123543992852,-0.0406701580084389,-0.0700337187832359,-0.0515582342039547,-0.0506644376335657,-0.0714963224817595,-0.0377557719985601,-0.0177582088172541,-0.00554627470710701,-0.101362803738367,-0.0382943131435722,-0.0350161370698107,0.0063681303351177,0.0765969215043926,0.0117603832653747,0.00473517519113641,-0.0119913883350476,-0.109197769750972,-0.0614065078417174,-0.0428816723345545,-0.0503126470393868,0.000445086051101424,-0.0315916310952826,-0.0171789898511889,-0.000676770248351142,0.0279403069138157,0.0413180309388295,0.0379243255912345,0.00726238226077858,0.0146721946864863,-0.00597586378387807,-0.0140616704990332,-0.000621196108912244,0.209070619342283,0.191278053746754,0.170666793695886,0.144149277664721,0.123927324413457,0.0940970446806716,0.0605273249959477,0.0162074709680429,21570.1166108144
"758",-0.186903586553594,-0.175621429787888,-0.238661985084295,-0.238978804520795,-0.195501664338251,-0.0806372514801107,0.00318281743752926,0.00666491892291193,1.02575928341788,1.0141303728783,1.03004749056112,1.02596038263069,1.0180055158638,1.00267537356087,0.994921420053131,0.997647413012769,-0.0502064398858609,-0.0620596881546097,-0.0537717361089232,-0.0518168517059664,-0.0558878124895313,-0.0328432164725143,-0.0183322923412385,-0.00671340272470431,-0.107891124211775,-0.075504663840388,-0.0274550190905605,0.0650060962144936,0.0849323464180119,0.0131864501561092,-0.0340303272918792,-0.00929825999203113,-0.100776141289082,-0.0675667387466873,-0.0418801606954838,-0.0502016761202802,-0.00978916048950546,-0.0268563183928023,-0.0274680802562687,-0.00299157502543682,-0.00347130500275674,0.046882495750529,0.0221615970288431,0.0109480597790861,0.0184644185311854,-0.00391862401026289,-0.0174679029819078,-0.000340319376959484,0.215737828149871,0.181116875995675,0.161902899093222,0.14614216085229,0.128517183985596,0.0966700388316769,0.0594156569190731,0.0157077690434893,21577.0607063885
"759",-0.177473195110804,-0.224582140257087,-0.212922084085898,-0.17268013072261,-0.132654009075287,-0.10830521427725,-0.0350259072684662,0.0103636709463427,1.01299770975733,1.02866071221956,1.02340320925264,1.01379223390977,1.00798244589452,1.00987545900388,1.00190582502752,0.99753344558189,-0.0398446303813363,-0.0535403716907595,-0.0446244898831408,-0.0472185623274292,-0.0511354966023096,-0.0416529007243637,-0.0212926841459621,-0.00599930313499103,-0.0277515616101041,-0.0840022736966867,-0.00916360341003303,-0.00345427248158451,-0.0089465406113774,0.0237986329767417,0.00114790811126258,-0.0166042583556505,-0.111024252144632,-0.0717358303525848,-0.0795542076811603,-0.0471175770334789,0.00473915536920934,-0.0205304075875678,-0.0133957963972866,-0.00378096170788301,-0.000988405908798888,0.0393141170296486,-0.00262306163241126,0.0080452213946082,0.0209898447082086,0.00805142848189975,-0.0134728381232523,-0.00146226146121702,0.210575234490547,0.1795485062761,0.166174988820092,0.150828064929452,0.125363284337058,0.0952258313321862,0.0589918197728976,0.015195726447256,21576.4778492482
"760",-0.116001952102219,-0.26063687263499,-0.298483379734891,-0.196380770987476,-0.180633651697618,-0.103793041211526,-0.0088259407330315,0.00729370992087763,1.00904970317513,1.03056167198807,1.04183842568937,1.02047121587268,1.01540560408625,1.00420479329191,0.993074288836032,0.996910105950718,-0.0412321222624623,-0.0478059953680471,-0.0515285165658418,-0.0447933432927511,-0.0366107746426857,-0.041145333463879,-0.0169495400052564,-0.00475423378107872,-0.133117369736427,0.017441500767044,0.0232215154720779,0.0205759912570396,0.0465510675797285,0.0388153153170898,-0.0062864841708192,-0.00953669147568299,-0.126301346460037,-0.0846901663495538,-0.0601646371233997,-0.0497097552774121,-0.00965400845358093,-0.0176093625216159,-0.0178990308421774,-0.00136224246806922,-0.01923060677935,0.0235354153066576,0.0337548432158178,-3.02298446686708e-05,0.00849769872019853,0.0129060692772116,-0.0112496226865011,-0.000495066320251759,0.209290792801563,0.178296254788554,0.167647743550287,0.148766137712763,0.121419369988863,0.0954277369796081,0.0582589554359078,0.0150755687097662,21577.7994482781
"761",-0.221820383094345,-0.213450149556374,-0.230082159640911,-0.146555495921208,-0.189869046265796,-0.0959911767563377,-0.00352071662975461,0.00696837012615772,1.02444627628906,1.01780020754353,1.02394078749908,1.01113440943756,1.02034489843054,1.00234079663309,0.994034708679209,0.997987174333333,-0.0276568716646454,-0.047711312867089,-0.0529732795978061,-0.0471724895245189,-0.0695554595349775,-0.0419727504429185,-0.0199850195293746,-0.00513483798405005,-0.113284745435463,-0.0408194967224835,0.0140656431015903,-0.0321160778566261,0.0310989501143796,0.0415446409759133,-0.0170934706377118,-0.0171797423284956,-0.0611612851528061,-0.0787089783584659,-0.059667795065666,-0.0496595394673805,0.0190852702050193,-0.0141717705605339,-0.0226175354250456,-0.000879091938426965,0.0389950902421677,0.0400482107326872,0.0247822604994753,-0.00341523860139346,0.034421935429435,0.0113524972236688,-0.0137002939753063,-0.000618258994204025,0.215915834263295,0.183977165676539,0.162597647028519,0.142423986917255,0.119177562144852,0.0961282152590478,0.0578186079996393,0.0153847205523864,21568.1484353952
"762",-0.243694234003467,-0.183928408405862,-0.215533244495146,-0.252803174613266,-0.150100277574005,-0.102775171159818,-0.0167432618642179,0.0053737110996203,1.03124451266667,1.02073661572852,1.02069736050985,1.02754404634837,1.01373633965598,1.00625903491079,0.99637717161109,0.997579634911193,-0.0423109920512663,-0.0542630225441629,-0.0606375611572742,-0.0548250938290217,-0.049217267752377,-0.0431342554008549,-0.0240909491631921,-0.00693928623047145,-0.0415040314166951,-0.0600624248994214,0.000993333690754532,0.0710995797051034,0.0153870314870271,0.0374625539631755,0.005709886881368,-0.00854438326306867,-0.0745578468654605,-0.094852245604438,-0.066948349105928,-0.0390899864173386,-0.00942443798538341,-0.0263474347213738,-0.025240154095225,-0.00110712215663547,0.0191568928081792,0.0213709587177675,0.0190281450687047,0.0247398177195553,0.0034793780090588,0.00322881677844894,-0.0138308657823881,0.00210567512601641,0.215513368396472,0.183502935320014,0.166564056231482,0.146743952203298,0.123767931935634,0.0933509716213742,0.0598302226291023,0.0157958218388682,21584.500170165
"763",-0.193374501423976,-0.247121603557927,-0.229653510526874,-0.260154217171246,-0.159099259663476,-0.0950321285677277,-0.0144119299397207,0.0138458981608408,1.01417585688289,1.02271954315523,1.02408032656234,1.03361931059719,1.01029360186337,1.00396094025599,0.995182363388262,0.996809306507245,-0.0461799634921893,-0.0449332751991032,-0.0487652693775287,-0.0737993135874659,-0.0367195087219514,-0.0356505600073366,-0.0255731827526609,-0.0065640495512015,-0.0371907328822174,-0.0090896362944947,0.0112154575006297,0.0608039203860571,0.0267480662355719,0.0219272721099394,0.0028469109736954,-0.0198055490417231,-0.0971819479950203,-0.0608109275596168,-0.0674845098796734,-0.0193276053355712,-0.0134535879753284,-0.0175626095437791,-0.0194614915459451,-0.00341546331324459,0.0083972440031219,0.0434019795957653,0.0140930111986159,0.0265229164461418,0.0114984338219186,0.00971284056467782,-0.0120946783946822,-0.00092812635128376,0.213918084449426,0.188027295418484,0.171432643903265,0.143895475837008,0.120574112433412,0.0952570458943209,0.0591349608942977,0.0152859334854413,21582.5267712594
"764",-0.150004011294928,-0.232273433932863,-0.22330101558959,-0.143205968779871,-0.167424237808525,-0.0832628540677362,-0.00784578770897506,0.0117651534399203,1.0153975805819,1.01882547425678,1.01969578286841,1.00807594120356,1.01385572203144,1.00404510531009,0.99354313780252,0.996308435361974,-0.0514574449273501,-0.032183273976126,-0.0536626225634308,-0.0429115026421363,-0.0468102382928756,-0.0412098795759781,-0.0241450894486103,-0.00550732904653373,-0.102041546400434,0.00347019679319206,0.00129003646704358,-0.0370093769200602,0.0304697729007032,0.0152885217922917,0.0116731825156935,-0.0110966638779615,-0.093219905201509,-0.0902103288798357,-0.0603433185455731,-0.0452919431583881,0.0047764818249109,-0.029880451715757,-0.0259766833883728,-0.00402935326681205,-0.00220478017046355,0.0261787663777593,0.0226106151237372,-0.00119443940954945,0.0235780283510932,-0.00285324363354888,-0.0151737122556772,-0.00347453555742618,0.211321394336952,0.1910662971527,0.173748814776078,0.14843551802096,0.125473575859623,0.0932268488402091,0.0594915248585665,0.0149962688773595,21569.1727863977
"765",-0.182104946713382,-0.243593886514585,-0.198564998788191,-0.150364642599633,-0.194480919030111,-0.0913478122075509,-0.00437146059914496,0.0143916177211035,1.01921533613182,1.02508229679071,1.02065662646359,1.01406527253872,1.01817718096758,1.00213199732174,0.997153880412016,0.996203638858852,-0.0479307119140995,-0.0483221466500448,-0.0442793125275675,-0.0560093295281916,-0.0421100656048974,-0.038827428587076,-0.0204585182775513,-0.00613300274290574,-0.0894842245101174,0.00136124421018508,-0.0209607345990258,-0.0422683146519676,0.0561713926469614,0.0537154986605897,-0.0248879106096588,-0.0157381154142069,-0.0838206990369836,-0.067642296594942,-0.0816176184246528,-0.0441436382715799,0.000614154808435603,-0.025487753726419,-0.0260891657888951,-0.00498541630273597,0.00928750398348322,0.0416950385522043,0.0059564040465019,0.0126461356396832,0.0145385749624248,0.000717703043909632,-0.0172566143073747,-0.000620089522186309,0.210465404022218,0.190619411900695,0.166957221188725,0.152018404275895,0.122163770181879,0.0972743449435992,0.0583261695292586,0.0152558445672757,21575.4140060481
"766",-0.158573223769113,-0.185754103193765,-0.244442035258035,-0.251207248329988,-0.146323364043942,-0.0827308436609061,-0.0123910372238575,0.00703465212620462,1.02122779782157,1.01675290998672,1.03460653505358,1.02484100557442,1.01350572069415,1.00405789234707,0.996201489569653,0.997551839209415,-0.0492138772437771,-0.0376195277832852,-0.0491285648519468,-0.040365797318368,-0.0492053112835228,-0.0372189617188109,-0.0234784942898692,-0.00699256549679136,-0.137158373471139,-0.112564759402016,-0.028600387921265,0.0812661768341832,-0.00908276191242303,0.0073807668382088,-0.010900426188563,-0.00962943533569638,-0.0936086334048737,-0.069170994483722,-0.0707913081920325,-0.0435046661545897,-0.00550625497219664,-0.0289314173883854,-0.0215650017985152,-0.00186016255808688,0.00191475660685579,0.037356725050549,0.0121779034638466,0.00994520104238803,0.00737442426998225,-0.00556320479392863,-0.00862475225579928,-0.000594397366826987,0.212784262434716,0.187906483047804,0.164900705293966,0.152034337669653,0.118961308496637,0.094708993968824,0.0589775904904942,0.0152885105332232,21583.9839714365
"767",-0.167429624850412,-0.272683666498175,-0.299473465656206,-0.253658957596562,-0.168532617237747,-0.104269158132,-0.0142139292720553,0.00726978208232646,1.01381947681458,1.03727779227426,1.04177866181865,1.02181492739087,1.01936983369669,1.00900281909845,0.995854022814773,0.997680971176901,-0.0538165455965298,-0.0575346159715719,-0.0530808702454783,-0.054831348147798,-0.0431666727323485,-0.0259636861432262,-0.0214765597990696,-0.00663979764618557,-0.0611430433665984,-0.0298315717782277,0.0452198620137981,0.0994313036176684,0.00197809946202349,0.00375515232871788,0.00010371865393287,-0.0115385464159613,-0.10341528473494,-0.0620598931856117,-0.0582808548904239,-0.0165457244673192,-0.0132168376028338,-0.0201960116693147,-0.0226752150235017,-0.00195945386620861,0.00205008577763915,0.0415485021533863,0.0137621947957235,0.0311921424035327,0.0117726482344227,0.00555598587296934,-0.0148081518211824,-0.000599345204442907,0.209873262337754,0.191834373970074,0.170737712750339,0.150978371619255,0.12057391283744,0.0957532691207848,0.057490879332704,0.0158536472523321,21577.5346128265
"768",-0.188035345166303,-0.245473140647711,-0.220656274646874,-0.23473611432682,-0.156738051401169,-0.0486152241241027,-0.0110709767168198,0.00522499473094704,1.02728443446146,1.03373852777317,1.02813391265767,1.0277940038948,1.0105324340101,0.993497546068206,0.996195715322339,0.998380555439154,-0.0507084775038641,-0.0504565193460733,-0.0519089104885694,-0.0364393560091508,-0.0534654302371622,-0.0387194682074589,-0.0241371522004461,-0.00611468099447709,-0.098215033264008,-0.0486934941374178,-0.01472052820613,0.0243167980294052,0.0224917439266632,0.0128438367017472,-0.00880307888162992,-0.011630842872297,-0.129859625499339,-0.0811268245222173,-0.0618236389319781,-0.0564860255519117,-0.0114674313657094,-0.0241508045684945,-0.0177316800525545,-0.00383211135876208,-0.0146440883774898,0.0351110804260459,-0.0007159028783978,0.0198848899308678,0.0235581538375399,-0.00270465859297674,-0.0117846338559331,0.000450637835645595,0.216201511984875,0.178995438641673,0.164277571497747,0.146404723640984,0.121501929716696,0.0948239320225431,0.058444938917894,0.0155575596543115,21570.359819607
