"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","beta.1.5","beta.2.5","beta.3.5","beta.4.5","beta.5.5","beta.6.5","beta.7.5","beta.8.5","beta.1.6","beta.2.6","beta.3.6","beta.4.6","beta.5.6","beta.6.6","beta.7.6","beta.8.6","gamma.1","gamma.2","gamma.3","gamma.4","gamma.5","gamma.6","gamma.7","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"675",-0.170574018507096,-0.164494630304775,-0.182302495632404,-0.0866700460146798,-0.0337526992512538,0.0928818189590925,0.0724326740245568,0.0199270188018214,1.01727446279327,0.00317072050808042,-0.00434423120234957,0.305167616155652,0.46336101667342,0.579446869697161,0.768364399387694,0.950068855186917,-0.0379447682165327,-0.0255870178815013,-0.0473829067492259,-0.0446668395253213,-0.036338914144679,-0.0118864884240755,-0.007132131439934,-0.00256521683855511,-0.133938566380178,-0.0334238398610571,0.0566025000077159,0.0285796615624607,0.0575858604066311,-0.0201584497317598,0.00709618357424461,-0.0151326339920503,-0.0889570437513852,-0.0956890873585469,-0.0495648479418247,-0.0196037816303607,0.0351070369800873,-0.059040475500009,-0.0263530550722172,0.0027557189412055,0.0185716478820077,0.0472991267889021,-0.0277047437957749,-0.0028372907035377,-0.00342958740351418,-0.0261845176474122,-0.0356153507317732,0.00245232667732179,0.998110247817709,1.01419809061697,0.68852958431132,0.51814778414179,0.393418459506972,0.214225137414866,0.0458046861575571,0.203951628629407,0.175181264012242,0.152662943531777,0.132842961750607,0.10353201948106,0.0748491197370081,0.0441593658786848,0.0123824355937107,23383.679837099
"676",-0.168364099738583,-0.165549845275495,-0.188229240828135,-0.0739252695976744,0.0336812270750483,0.106780228776066,0.0698256840130513,0.0194775510600475,1.01822956403064,0.0587700041640151,0.0139430597762001,0.273565078164184,0.399549641602182,0.568487957506593,0.782391260512755,0.948316795187491,-0.0479772802970084,-0.037618678403544,-0.0567028929195602,-0.0325093346085936,-0.0280561088673075,-0.0229194382151967,-0.00726256686631972,-0.00143241503090767,-0.106195836339033,-0.0266354845684937,0.0604163172106861,0.0383153232886954,-0.0265542553928222,-0.022632012221969,-0.0253161442060564,-0.0165571027962168,-0.0858257055009096,-0.0697892923602987,-0.0342339694005128,-0.024409935734056,0.0297358014752029,-0.0448536214860958,-0.0231290428223973,0.00174069507630825,0.0109180119421243,0.0390745829278868,-0.00979742323956803,-0.00848027739955108,-0.00255577653061247,-0.025188591183825,-0.0284695650422294,0.00126023411764151,0.941351544569833,0.994871136087281,0.714216214310554,0.57349724801921,0.400079970973748,0.202687766339048,0.0482877416349623,0.214484686520523,0.181570756147263,0.150482880247154,0.13137360689118,0.0990982218938395,0.0759999813734869,0.0470709432096583,0.0117490809152682,23389.5347114298
"677",-0.211026905358529,-0.143063636389756,-0.145381903841273,-0.0575328597285127,-0.00172504961385108,0.0978768319954872,0.0785703878793198,0.022431851096319,1.03122592882277,4.15836653463472e-05,0.00278535332293168,0.267170736462575,0.448501535123362,0.595512021811345,0.771713241974583,0.94572941247759,-0.067417367784221,-0.0521225243994123,-0.0414447514428301,-0.039699092161344,-0.0367293037485857,-0.0203933284908212,-0.00246922045973379,-0.0015037586409779,-0.0623410614311819,-0.0908291155642988,-0.0121654710571492,0.0167718203809724,0.0170602778584624,-0.0313740284802586,-0.0103142304505955,-0.0203282530564946,-0.0945623868700343,-0.0800598329097254,-0.0391470227207339,-0.0277162807528632,0.0243090903479121,-0.0595905919068181,-0.0197182840689811,0.00306811938299644,0.00885793990888147,0.0301403261698769,-0.0167561238633918,-0.0148974158976028,-0.00104218150420085,-0.0299997802191823,-0.0311213376078086,0.00305319129529326,1.00672751425816,1.00263863438746,0.722411109222377,0.529703774519636,0.377139823223069,0.209459656408897,0.0501288110066616,0.211306979279,0.171742572978211,0.149454797492818,0.128429376448384,0.103692707485179,0.0767129150811043,0.0436578499848282,0.0120347832823401,23390.7045991165
"678",-0.182386293570818,-0.142457048074225,-0.204491937229974,-0.071676508543861,-0.0315888422183588,0.116202693057674,0.0686741238641932,0.0158339918415546,1.0196626901016,-0.0748467687547215,0.08917858956111,0.226858390593513,0.421832646075209,0.603075828179915,0.774029793437669,0.948712189803068,-0.0359178569646571,-0.0409411534185654,-0.0488321716362968,-0.0403224451925618,-0.0422991930377269,-0.0153702488004378,-0.00257006134972696,-0.00101428714695564,-0.0796063301267075,-0.0776206853922193,0.0659759227857867,0.032997791204096,0.0709490873991378,-0.0343110562803393,-0.0119214810522229,-0.00997561361825544,-0.0919207471068999,-0.0872906537702589,-0.0313042276130457,-0.0272201913214375,0.04913768120918,-0.0522028299381409,-0.0182859161357805,0.00168706485660002,0.00199620375294026,0.0135487866100301,-0.0153885719716592,-0.0175543135445009,0.00790463690828085,-0.021127385291898,-0.0303070774032166,0.00205891012364744,1.08105966989732,0.923771225633552,0.766222651081364,0.558162565889119,0.36086127680582,0.209096585576008,0.0478708700563248,0.215893158164097,0.178684898006605,0.149318214240426,0.131817381777515,0.10333014255546,0.0774014055510346,0.0433828885998529,0.0120994206986787,23392.1524286952
"679",-0.193009005686598,-0.180273147357053,-0.20070703095113,-0.0941871615087963,0.0711819117474941,0.113060158771439,0.0752418594189348,0.0184894550991377,1.03302749132714,0.114280265988112,0.0165766233165916,0.258662447308238,0.384829150668732,0.571189664263724,0.779386917994344,0.948316728576354,-0.0499858659407609,-0.0422821955835416,-0.0473881327406168,-0.0346150469573926,-0.0212960304345085,-0.0249735390679649,-0.0133185403684795,-0.00135781505494066,-0.166203200164339,-0.0148288734436689,0.059812203537598,0.0309819141751337,-0.0185963263624317,-0.0250510207106302,-0.0210291121182174,-0.0137897979605823,-0.101167548356711,-0.0864514164770823,-0.0262560414640496,-0.02321131720954,0.0250282233341503,-0.0568920899441191,-0.022044906957346,0.00212644562005509,0.0159556209090405,0.0267024560246041,-0.000340660664399359,-0.00984160526679004,-0.00322163653201174,-0.0169272306596185,-0.0292786257196293,0.00165251671617378,0.892439310335825,0.994774928239647,0.735162766411444,0.575102754535086,0.395565768060981,0.204846755439211,0.0480072284916224,0.218633904012676,0.181356643596597,0.151112223634925,0.128507094819093,0.100178907347802,0.0763031878305168,0.0457059249085941,0.0118018489666161,23382.9442360349
"680",-0.120458220304034,-0.201590755331359,-0.182944393994623,-0.0676459091720608,-0.0172793617508064,0.116383319848349,0.081464142834935,0.0160571715125125,1.00236275245399,0.215194759304477,0.0152936842044548,0.252220895715122,0.47936724482363,0.577160909027066,0.757540786390945,0.947599109983511,-0.0407048403596147,-0.0682088742119464,-0.0400539166495151,-0.04460612972205,-0.0436014809591545,-0.00971256426088389,-0.00538101442137388,-0.0023523950239644,-0.0516917898262067,-0.0642301022722425,0.056037350477163,0.0848147802049467,0.00626201396403753,-0.0309646774858725,-0.0330149771713248,-0.0136322114819594,-0.124627555403165,-0.0809808764311541,-0.0411482714259295,-0.0256612786077912,0.0331666332946463,-0.0597582883899662,-0.0169078607699052,0.00124934795652447,-0.0174412720903736,0.0440929219686231,-0.0110813231203606,-0.0135023105041754,0.00963751392428739,-0.0288155908923932,-0.030586926467702,0.00286630775933007,0.809724430955261,0.992457073353283,0.729482919797944,0.503753251143215,0.388055378786976,0.226720909591385,0.049659747477827,0.216950213543635,0.175133700100485,0.149991962496797,0.129975946704622,0.101546620335194,0.0734268932790036,0.044871450008789,0.0117346316322844,23383.5783233276
"681",-0.272124508720985,-0.132327262213108,-0.200769446800866,-0.0864483757854536,-0.00835300403681864,0.123672337511892,0.0837560965167304,0.0171524409854562,1.03974294352077,0.0020342330841633,0.0735914363276325,0.273524824304426,0.449065624755228,0.583904609192272,0.764142002365035,0.946504672669551,-0.0612601541388762,-0.0477310397770794,-0.044875283177648,-0.0462236832801085,-0.0350217010947517,-0.0247896943936033,-0.00466541687668489,-0.00169194676467102,-0.0412655217224059,0.0118140258658442,0.02906475645941,0.0241646999462381,0.0163386331567545,-0.055865403231201,-0.0043796679483664,-0.0107083702455503,-0.0717095760925214,-0.0874713371661219,-0.0244318364685744,-0.0200305701810956,0.0201147638850198,-0.0597636376564354,-0.0222301910610643,0.00216370832719063,0.02178879716351,0.0349157497531994,-0.00854517774141775,-0.014286254465966,0.00452464209409964,-0.0244597395634374,-0.0302319638856326,0.00306782403048724,0.98906891126357,0.941086796523503,0.723267219131232,0.531864481744727,0.384376829733487,0.214815126352782,0.0499104066279668,0.214452258417516,0.179631952487291,0.14921425706834,0.13218095328446,0.103407419688515,0.0750544430242854,0.0454025784885227,0.0120089091240766,23391.2217825157
"682",-0.0939377404404137,-0.209051282163494,-0.167915421638746,-0.0760798190402293,-0.024921399424615,0.0855578417267675,0.0540376194490651,0.0175381374332982,1.00585589405675,0.0973981365676028,-0.0195907273515123,0.289845720143552,0.4770545432206,0.579425419565678,0.78146319367384,0.95089958040876,-0.0253536563007307,-0.0550362357893692,-0.0469285240760477,-0.0402462495512408,-0.0456937815172589,-0.0233652611852717,-0.00641538515957195,-0.0012639664710801,-0.206966889600525,-0.0398605154667111,0.00177840304710292,0.0616234062186635,0.052028832080192,0.00332967695493207,-0.00345516445195096,-0.0169226758909657,-0.122155898924741,-0.072820407847829,-0.0508722372089692,-0.0441294389111236,0.0290735887995201,-0.044443383697398,-0.0156485343260554,0.000657076707074346,0.0182030916869398,0.0352166793712079,-0.0138032552037212,-0.0284695642313289,-0.00552473501785128,-0.0216218791267985,-0.0209940480802824,0.00328576363356141,0.925456802291407,1.03146759080403,0.699903960080153,0.503774998570291,0.392008263022741,0.205139095019712,0.0458395591344173,0.215249773700463,0.17657674750794,0.152495235989835,0.129391889192188,0.10163425546911,0.0755851017202346,0.0439202317416202,0.0121414351013692,23381.3397926573
"683",-0.0979474652759937,-0.0993916917716839,-0.174220481323976,-0.139519693202577,0.011576877510887,0.10770827603287,0.064422652804212,0.0165267556381972,1.00001411126146,-0.041788017483124,-0.0211876396693645,0.248361600674677,0.461439867896252,0.602885820317878,0.776303421607126,0.947316665743896,-0.0124253835720178,-0.0376411392164311,-0.0473977960966583,-0.0412024354983638,-0.0441986871413811,-0.015455429344476,-0.00657818200099651,-0.00129463035608231,-0.182907332765452,-0.0940462289040211,-0.0136443600068537,0.0885538201884541,0.0235092160938444,-0.0513245194476771,-0.0109801203503158,-0.0151264323463192,-0.10198646830288,-0.101713750977688,-0.0226683827484973,-0.00919090295100676,0.0303981602967761,-0.0525671045888357,-0.0209292765212985,0.00361770478608439,0.0213274561167559,0.0283133273175649,0.0013948318059164,-0.0188075981671087,0.0005154946757568,-0.0164795016632511,-0.027267549426844,0.00278891437150189,1.03612681726591,1.03495506813601,0.755158869687835,0.512519465744348,0.365438793614653,0.209912267494691,0.0497153663405144,0.20645842524058,0.180368915164315,0.15110975005164,0.130621143429465,0.101125302645933,0.0790487793507315,0.045502149990201,0.0113400531900028,23379.2113578
"684",-0.27319600422083,-0.18439105311524,-0.205040717217126,-0.0914402394956305,-0.00770501832031762,0.074842640847993,0.0753981843766774,0.0228628237915568,1.03659398474002,-0.0201234982265932,0.0799681388321473,0.214168520434649,0.412885866870898,0.602485928077484,0.775517944524252,0.94680640003956,-0.0436801933846796,-0.0479229098072285,-0.0469928009962142,-0.0402320328048257,-0.0415256593685882,-0.0157552530382365,-0.00781033916574355,-0.00183342154548453,-0.0296317488012723,-0.0110472064744868,0.0545222269251929,0.0762902884572605,0.0450538773710209,0.0182822045699855,-0.0262335749501438,-0.0215964503607433,-0.0878102798531015,-0.0735831748914298,-0.0388349515203015,-0.0234055189923593,0.0348305540574491,-0.0578434620998176,-0.0178039874365196,0.00178171252654435,0.0135999205986175,0.0587637583868036,-0.00541481047518941,-0.00882135976943761,0.00356651409147426,-0.0200449492216426,-0.0287869752711522,0.00246771113505264,1.02780363456444,0.934545668301062,0.777171151465837,0.565511580673967,0.369380500894141,0.208556442177032,0.0492783785193686,0.204867743984287,0.181253880013075,0.149877527377507,0.130706950946838,0.10110031098737,0.0759553655238439,0.045780444263301,0.0120896688481267,23391.7407287447
"685",-0.206447462588023,-0.147574290887747,-0.199758544481523,-0.113531541836956,-0.0672028890194418,0.103002721835749,0.0784238484861801,0.0226948519386567,1.02186949033807,0.0664143523260426,0.0609342425647016,0.306710119167201,0.451152372093751,0.602624773573313,0.774532565690934,0.946098755229424,-0.0439178341960401,-0.0370367423125711,-0.0508856645131933,-0.0359800805125285,-0.0355728213767929,-0.0156794832902841,-0.00356319302679676,-0.00173986627214559,-0.0453740420777165,-0.0097079916745315,0.089801902296728,0.103751034423284,0.0410543546718203,-0.0250211796951738,-0.00989283278449061,-0.0182538630851986,-0.0905392409380157,-0.0956242648804067,-0.0498513613674197,-0.0309761573350494,0.0534969687673503,-0.0509134620251458,-0.0249785365994953,0.00163341463648126,-0.00821156775077811,0.0151308028873078,-0.0125836019316731,-0.0277204109574386,0.00477278343950112,-0.0243010332589152,-0.0316554023575189,0.00131910100843942,0.931989279325847,0.950871496513797,0.68959696982667,0.542473093030427,0.365317482305132,0.206109130091882,0.0497495648086645,0.220599504705613,0.176934618676187,0.1496555181249,0.127326521960678,0.102972151214158,0.0772146350360828,0.0437118165253033,0.0120645659363174,23386.8054156215
"686",-0.297439389233398,-0.187042353293324,-0.215068414684529,-0.0791680154382638,0.00370233354828913,0.0613092638125715,0.0866441206322452,0.0174155841231825,1.05013808727917,0.0724542503335773,-0.0391862784882105,0.258753181750765,0.462002928438187,0.582130212495027,0.753713740390184,0.949110813595653,-0.0327280833764351,-0.0430085858093301,-0.0594147197228589,-0.0470487429102599,-0.0356442866041536,-0.0178673479632235,-0.00220916482236427,-0.0013624705422394,-0.0729650234682653,-0.0019411190321943,0.0716902069736434,0.0760795471226229,0.0217702130836744,0.0193850706397857,-0.0116815205467185,-0.0139679273788772,-0.0657170385145109,-0.0819827129092949,-0.0362239570775838,-0.0222339698547168,0.0393297867424092,-0.0444375010238285,-0.0223665420369143,0.00129825031555732,0.024794772134347,0.0355639310650284,-0.00406194036723528,-0.0237338385055774,0.000968505122993785,-0.0254053501731053,-0.0287511801848925,0.00254872904907862,0.93478790075746,1.05515020981386,0.731386148048619,0.512457553679158,0.392964069120581,0.225132099058285,0.0475271354698303,0.214632489681519,0.177942033264498,0.155493144337057,0.132030203500928,0.101257968033119,0.0750292490210513,0.0448426774980586,0.0121082405683354,23390.0867668162
"687",-0.159539160523767,-0.21461586912792,-0.181710362055365,-0.105446093134219,-0.00482633453520484,0.116187000406409,0.0886162524673466,0.0176059604277272,1.01374750733259,0.0171982876554188,0.0488069972798875,0.273525028056265,0.465358561101803,0.564018618020997,0.771421589122997,0.95184888271062,-0.0551688700415203,-0.0597169923686782,-0.0407585799404851,-0.0459535263768434,-0.0358409945054285,-0.0106382424694978,-0.00754536844222881,-0.000994811813492803,-0.0899475758632304,-0.0159778711740162,0.0277225564450917,0.0568681630741532,0.00640073903294545,-0.00894977638804769,-0.0276430363517566,-0.0192526142551059,-0.0897989338310242,-0.0635825292733595,-0.0296568351425446,-0.0239632442187624,0.0310828029956765,-0.0560614884952699,-0.0297652355383484,0.00150407637656109,0.00593272145199466,0.0540743865531716,-0.0030240601672346,-0.0205622152360176,0.0098994161806786,-0.0227029522921246,-0.0344021241318764,0.00218435910715091,1.00165526366299,0.95955294425658,0.725326807913968,0.513091260054525,0.396702148307593,0.210801930658142,0.0452526003907604,0.219637796257348,0.175793287540532,0.146832225473861,0.129095036421712,0.102133412759596,0.0748440539741563,0.0443326650623092,0.0122076776804994,23389.4435922853
"688",-0.172523890011287,-0.170654924609795,-0.170757921194492,-0.0750763859317322,-0.0145259507929232,0.139193011294972,0.0838019321779116,0.0189922066912773,1.02335693923112,0.0296522153113276,0.0803985735797516,0.247017091967553,0.441294111759244,0.573960403267311,0.767140189432276,0.946803440386053,-0.0381209237128776,-0.0485349834682163,-0.0400628247300659,-0.0430945022520681,-0.0315208874468946,-0.0137426185312914,-0.00594040015237133,-0.000949199028131224,-0.112726855151088,-0.0377667611936678,0.0479666739837716,0.0389667313294817,0.0305485267626632,-0.0389172237246715,-0.00897530398430941,-0.0160270413257112,-0.10458461427629,-0.0820400733244183,-0.0575417744959868,-0.017731334829364,0.0424023786719476,-0.0670227040195722,-0.0281309143577394,0.00108385844176618,-0.0129887495500096,0.0510813975211444,-0.0178924138708004,0.00360324730011922,0.0139351645467941,-0.0170762480666146,-0.0350670141491575,0.00174167606825105,0.976928486742459,0.924203323300508,0.742004384318574,0.536058209433516,0.386551396915594,0.213310469791909,0.0497222029565096,0.214255005912616,0.179600672008731,0.160838949037081,0.129620196819358,0.102097252878313,0.077262407870436,0.0449605242155633,0.0119191923446017,23384.1024924599
"689",-0.242399184043867,-0.151556120965479,-0.204571846690292,-0.1141190070588,-0.0192719572577342,0.0898205636138024,0.0684258391671415,0.0212028519176223,1.03829170777248,0.0489627816836663,0.0759714961147771,0.208717032036417,0.434051059253472,0.611174166941489,0.7696813605945,0.946580307727423,-0.0603648470674994,-0.0393552242141161,-0.0553785995842765,-0.0447297735723116,-0.0387656990811046,-0.0171425585924424,-0.00642528594833713,-0.00117519894645215,-0.0411968875597549,-0.0456802154884233,0.0445226654537731,0.0523088244425998,0.0404688470027218,0.000916611641645118,-0.00810622368179975,-0.0129073116921513,-0.0874865069299246,-0.0775452720625869,-0.0443735011289171,-0.0303592220529398,0.048973405981984,-0.0519363804161971,-0.0200186304904205,0.000359412655946073,0.00343420929394989,0.0389050211491374,0.00170731022324781,-0.0158032515659101,0.00440843603150508,-0.0188186741152579,-0.0270791052363761,0.000993869196421944,0.952453183011268,0.941975663140139,0.796573214656776,0.544440063847835,0.356815514565561,0.215229101452419,0.0488990255480753,0.21945070759207,0.175235783258154,0.151721077518129,0.133685399364233,0.103133426811807,0.074764096628947,0.0439439011442329,0.0117679341252309,23389.7481552329
"690",-0.156716185396474,-0.183105294253469,-0.158558394445534,-0.147770490946589,-0.00318175027599847,0.1004361623184,0.100751525001168,0.0166863157827266,1.0165646503438,0.061695770065096,-0.0268248560638899,0.374867330416724,0.430299329647846,0.584465388310485,0.759746903642135,0.947751467635876,-0.0548202533506591,-0.0318358565844939,-0.0407126121034562,-0.049342849593345,-0.0423238288403039,-0.0151205169799955,-0.00326915643146059,-0.00149179886962502,-0.0940344647295439,-0.0373302390729765,0.0148956355854069,0.105083467335063,0.0311139151460621,-0.015810501997695,-0.0358531842623503,-0.0147300611599999,-0.120761755021053,-0.0756380359228882,-0.0625677699692358,-0.0205524091731778,0.034166250425027,-0.0524113879692567,-0.0269371850596606,0.00137233950854377,-0.0124396718276564,0.0449074178225585,-0.0309541151076252,-0.00510694715874987,0.00556400612306518,-0.0145709393873776,-0.0311015607459053,0.00168235175825041,0.94598042592772,1.0367407925128,0.630047388566953,0.547755015526936,0.383164203358433,0.218656401501064,0.0494421776750615,0.213534758132579,0.170562550209705,0.151838069152598,0.135744010023492,0.0990990736322057,0.0762974166689937,0.0445361773924879,0.0119747507707842,23387.3154977268
"691",-0.083117086764988,-0.134764494985264,-0.215974680791228,-0.00259207104214054,-0.0110457573059682,0.113171096321066,0.0829950817710997,0.0204147934112207,1.01078384086881,0.00798197403440475,0.013772652600625,0.24842705377682,0.415613945755893,0.583505992413221,0.771864896307998,0.945850617772242,-0.0371351804884865,-0.0213776328163996,-0.0463125501744363,-0.034580630747625,-0.032742214890798,-0.0227140543544737,-0.00245066517767097,-0.00109735975907136,-0.230530139313608,-0.117614718846665,0.0690886729190758,0.0227941661413028,0.054278648472158,-0.00611883493127554,-0.0333732443898044,-0.0177891192402323,-0.118380526841862,-0.0767226625681571,-0.0356020779007199,-0.0369590043098736,0.0359965073689705,-0.0601726162315066,-0.0231720409679398,0.0015060532482795,-0.0198047357900394,0.0388822770735557,0.00602009930108442,-0.051030938246488,0.00908811616547985,-0.0279791624108864,-0.0332433106362416,0.00241593964758262,0.994986817771922,0.998995839954634,0.725754311348967,0.559712329801977,0.382066591410288,0.211219376777017,0.0502730420750242,0.208188278557093,0.178235717658932,0.152462565679505,0.131788143691048,0.101268353204323,0.0748076158962266,0.0440162583400664,0.0119327177400284,23386.1567075339
"692",-0.279734497226178,-0.249268669108749,-0.203021652679043,-0.0215286892342279,-0.00604564335199705,0.106673507750395,0.0875800771743971,0.0206651445969218,1.03879255028258,0.0751102432075124,0.0419309708095708,0.307296075415625,0.400967916100609,0.593344871182331,0.767512452086169,0.944593732443583,-0.0574187392909828,-0.0531351972104683,-0.047665303120349,-0.0300889120126695,-0.0441877582253222,-0.0135412567545615,-0.00753104415601604,-0.00223431278450637,-0.0238666991813706,0.0257056894002487,0.0628349989226228,-0.00265431015987902,0.0293483029435201,-0.0480384580339171,-0.0306547466920573,-0.01693084625418,-0.0595385197411785,-0.0729835734946229,-0.039916487147526,-0.031588911688358,0.0444852693051836,-0.0485084833237926,-0.0272945100921869,0.00248336197730019,0.0357577858453779,0.0660610054814075,-0.0111620626469309,-0.0173781884007214,0.00496969808254218,-0.0218762133513037,-0.0303762795801769,0.00177103097431369,0.946061933581788,0.969607865678314,0.670826606067844,0.578295952124887,0.375782926100221,0.215400630600758,0.0519141826444617,0.223434071792979,0.169604890789584,0.151305853449847,0.131935161929735,0.09809503110662,0.076010019824027,0.0449471822206757,0.012399121520821,23379.8458678844
"693",-0.251675560953816,-0.185457923397691,-0.165611480705004,-0.100269521148602,-0.0216634940393737,0.0973288034112745,0.0976763366918172,0.0182708917564016,1.03056185169222,-0.194206782849688,-0.0242466923245838,0.27268817464743,0.439568771432956,0.571970604951087,0.771236034513174,0.944726857508814,-0.0278803922789366,-0.042626752295463,-0.055986886950343,-0.0598408463206225,-0.0335027665932328,-0.020554637473147,-0.00904289460178881,-0.00265512554951504,-0.0265374930709017,-0.0630602835834513,0.0197032514869734,0.0747646952170711,0.0458444996239295,0.00863790170537662,-0.0284459725260864,-0.0113502208973084,-0.0982748713025256,-0.0818884825805979,-0.0325819969557441,-0.031856794998474,0.0418507450417728,-0.0553933963708384,-0.0242899552826827,0.0023463856588567,0.00215243931057025,0.0553723117532349,-0.0237445014031155,-0.0311582133938122,0.00210940165394578,-0.0163323845350281,-0.0311714277772663,0.00246503566747991,1.20664405080735,1.03404131741579,0.72664958549676,0.540092307299802,0.39447672680023,0.206953430548806,0.0515745589057026,0.216499852688204,0.178354415062628,0.148499104796605,0.130679498352338,0.103226962507533,0.0748983356126424,0.0440555946468915,0.0115925374178498,23384.2089611536
"694",-0.279449074429157,-0.194256869704354,-0.191009314026052,-0.0919406672595283,0.00122721728382398,0.110409005365688,0.0715023672747155,0.0163961026869435,1.03410143888577,-0.0457772298432267,0.0633321026708665,0.240212156208845,0.421256801046498,0.585896962699659,0.770361407466541,0.947608170163809,-0.0308480221772019,-0.0275792964662255,-0.0451027991250732,-0.04012642739845,-0.0325942118202915,-0.016435064335978,-0.00982222479948641,-0.0014767875203622,0.00785501226415798,-0.0440427481762215,0.0529168985621427,0.0706459853922549,-0.00427557820008967,-0.0315224808245744,-0.00764974600203673,-0.0106150660408379,-0.0734057798248044,-0.100621924010569,-0.0498169398798797,-0.00401283184501967,0.0455314841245027,-0.0544343143251542,-0.0228111608593968,0.00161897127918387,0.0217639956063688,0.0385499879634795,-0.000526634220338058,-0.0162382976402166,0.00491761156177889,-0.0276675987625852,-0.0324399469145914,0.00257666591545512,1.06071534666949,0.946507972032637,0.748847138952229,0.557946307256417,0.381694491099937,0.214322433789258,0.0489675180612414,0.21269796855261,0.183922400331526,0.150414606040999,0.131092686043474,0.103130847129048,0.0749238104501249,0.0455634305565887,0.0117728075878882,23391.6900266839
"695",-0.114944080592197,-0.160243231504673,-0.217321432027854,-0.0978170283405937,-0.0257853414192774,0.13228721733762,0.0683100170127625,0.0213251527091864,0.996370183395025,0.114358223124845,-0.00272119012138299,0.277352207644403,0.428385888614743,0.573319740806049,0.786843626623154,0.947180800288755,-0.0267436568580217,-0.0487928132753001,-0.0404141288487711,-0.0374536455412266,-0.0353398946820321,-0.0174784775833629,-0.0114441619443791,-0.00218175371029939,-0.0843051093998934,-0.0132688837890576,0.0559878654142887,0.080512684575141,0.0670034028902417,-0.0229054987068172,-0.014514726220553,-0.0167338034325771,-0.112997891789678,-0.0827909305416418,-0.0313218508079946,-0.0228340950910456,0.0325546012029333,-0.0650778445311036,-0.0199678238849003,0.00110887610593811,-0.0161120066099529,0.0225393773332429,-0.00165768297756816,-0.0148039616134715,0.00445403811653041,-0.0239442656151774,-0.0323800956245889,0.00206988257681497,0.888205387362744,1.0200947030486,0.713514013135669,0.548449275550214,0.387315839768988,0.198842228964731,0.0489305173390934,0.220250710296652,0.175957299156148,0.148160031358601,0.129363664240587,0.106879197801664,0.0759153200769104,0.0433703257710916,0.0121947939896974,23382.7489483085
"696",-0.15889559956425,-0.165998506667274,-0.175159831059219,-0.0964242944929572,-0.00249664956614242,0.103479408497809,0.070065186198194,0.0240107174097706,1.01087725092866,-0.0792617542261493,-0.00878128466717121,0.268458314741462,0.410175139229828,0.588632453173619,0.783796734149843,0.94812088146145,-0.0418302391128025,-0.0440343310028297,-0.0399474429599383,-0.0528310288503714,-0.04200564810303,-0.0230463441975665,-0.00932106267886532,-0.00280173575833469,-0.0859307244907979,0.0100210825851645,0.0282024153567791,0.0846332121022687,0.0262554571788723,-0.0266482830319346,-0.0128318297634105,-0.0213392002437842,-0.0972245573758938,-0.0888289815527547,-0.0398242418622431,-0.0199952467518213,0.0365816883355052,-0.0539610309778247,-0.0166548798590308,0.00177106477346168,-0.0105690322375543,0.0419378225098649,-0.00854468812945012,-0.0154141403469689,0.000446748164066493,-0.0289245040276733,-0.0245495988309578,0.00205895731558398,1.08080416486035,1.01661390202092,0.726378032868824,0.567574837895379,0.383488949900353,0.199669355709958,0.0478025667554005,0.217425235434828,0.173853394322886,0.148455722082317,0.129974093363937,0.103105173850171,0.0734955322264272,0.0450207000803432,0.0121406739036731,23387.8475432428
"697",-0.104934633703537,-0.2350436516168,-0.236830511595847,-0.0777871838512308,0.0203114034167944,0.0927706149495658,0.0710347791698787,0.0178938099787042,1.00043461605261,0.118885265875809,0.0213793854897194,0.293016677947427,0.442071331251974,0.597014906438885,0.77576257659697,0.946928197145749,-0.0196656330955404,-0.0304890757447054,-0.0537476568128096,-0.041699644413227,-0.0384087633022614,-0.0194237213158476,-0.0025228137544511,-0.0021583109125565,-0.146632276449738,-0.0430858614528497,0.0964980264557667,0.0707542919010499,0.0255167041546347,-0.0139190132592671,-0.0207347451691398,-0.0128054557181695,-0.11989625973137,-0.0751783081277843,-0.0284973996374096,-0.025154709213273,0.0355107604797689,-0.0463703560576059,-0.0217070896220608,0.00253362446610013,0.00111062995464113,0.043705221145471,-0.0150313502828597,-0.01382058809017,0.00214413785375993,-0.0177631734772906,-0.0285936870650178,0.00323796707567991,0.904063573992902,0.998633932790877,0.69417952228102,0.527043992949896,0.371856388272193,0.208653998714175,0.0492841751227827,0.21567173578257,0.179282588399085,0.149347225723763,0.133949549483966,0.100612847310411,0.0757237816801906,0.0455892109207031,0.0116963551266552,23396.1660321036
