"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"818",-0.165907355708618,-0.22270153803835,-0.238384952208559,-0.142093883365774,-0.151728503684307,-0.0490160524775438,-0.0124383539023189,0.00296610258041631,0.991472694939616,1.0091133228979,1.01678815882313,0.995620133996257,1.00333046615098,0.988537796289237,0.990868157369716,0.996172209213624,-0.0916043274367786,-0.0740797499915135,-0.0639910047976092,-0.0507846050928716,-0.0057311971172901,-0.0334884697340453,-0.0193438047209005,-0.00355594321303162,0.0101468361606098,0.0294295541291684,0.0222715241845032,0.0092660425129481,0.0218257210591461,-0.00627276526101211,-0.0144881605685412,-0.000894588817881247,0.218072707209401,0.192981861783757,0.165136371180424,0.149879243456768,0.125699438182184,0.0969499710954536,0.0609281117887826,0.0155965764800269,21405.6158480726
"819",-0.254591992271456,-0.239276117033106,-0.280053486109328,-0.205174662138068,-0.121284554724446,-0.0769212718982195,-0.0240112104592577,0.0064079791635368,1.02184537989272,1.01592176482377,1.02966781515301,1.01441004480585,0.99436174365535,0.994164368775093,0.994108117348656,0.995426328198769,-0.0993653352113762,-0.0685546963126026,-0.0539456319269722,-0.0448918974813467,-0.0122476354851587,-0.013823812650307,-0.0233988582458916,-0.0046181824778183,0.0130543628089651,0.0348940443174321,0.0219387916141842,0.012653287184307,0.00951664402676492,0.00363603540473226,-0.0099869222213633,-0.00193666742416091,0.211251632540474,0.189204121213096,0.168491374173982,0.150159834581839,0.12470326219945,0.0951216452505729,0.0609921496729617,0.016059377194418,21405.9551602338
"820",-0.225380531521696,-0.248371783972262,-0.271577180985801,-0.191474984006581,-0.152635285400375,-0.0630096768282752,-0.00799135940834328,0.0033903521689619,1.01036517765265,1.0194409830652,1.02569783745423,1.01208925268261,1.00465618448611,0.991335212569679,0.990995992704027,0.995904873879062,-0.0936416936460231,-0.0918023928055382,-0.0557351991828971,-0.0564476433602127,-0.00342107124635482,-0.0244259293624363,-0.0275654288101616,-0.00113610448495148,0.0222326113589736,0.0320048114490173,0.0359632553480975,0.0106384302229618,0.0106716756297772,0.001273419311409,-0.0201407625477453,-0.000548071632356067,0.208918425906009,0.188333420070077,0.172916457133845,0.148022407867473,0.122285579385742,0.093210667925839,0.0587679915225726,0.0159228255916583,21406.6592129251
"821",-0.245209001068546,-0.23657564484698,-0.268202678403682,-0.16171778491714,-0.107782188245311,-0.0493383806590887,-0.0122846846892092,0.0017825127000988,1.02313599981018,1.01799254250019,1.02895013529279,1.00362867817808,0.995923390534908,0.988971475054535,0.991082168995344,0.996761583118875,-0.106062587765245,-0.102005249236703,-0.0548793127369164,-0.0655415095043236,-0.0299397967892599,-0.035118223652485,-0.0209648719621756,-0.00322946458769362,0.0100174368536292,0.0211771777516841,0.00565599604942464,0.00323551856150919,-0.00668896727405658,-0.00733405422696471,-0.0132820038792596,-0.000886525913107664,0.21444325270095,0.186940939840318,0.16740174508986,0.149148217635728,0.123068796443347,0.0957160250219891,0.0589431780590123,0.0158334800444468,21409.9805952742
"822",-0.191379651891027,-0.207312132658828,-0.269582157923904,-0.186195945498502,-0.155699210498819,-0.0633550264390292,-0.0185550328630316,0.000745841517268346,1.00983300821859,1.00495195184119,1.02854474554266,1.01254969307545,1.00619614337262,0.990193154537938,0.992424245592629,0.997036925694712,-0.114404967923646,-0.0797371841495603,-0.0681717161603909,-0.0497534952697038,-0.0218165750402616,-0.0275680218086978,-0.0199703500898071,-0.00218785733096525,-0.00668765766261382,0.023318749267777,0.0214817245400844,0.000432186739075719,0.00821857594168624,0.00592564002380045,-0.00891113279893174,-0.00209868571555641,0.211367740997026,0.189813219231936,0.165066913403565,0.148397232598083,0.124383012296759,0.0967418448117456,0.0604732606930979,0.0160759579033515,21405.6572982911
"823",-0.205920991083767,-0.266617772776383,-0.193751031779177,-0.160903023142767,-0.13052898766371,-0.0559384128419315,-0.0214702970405571,0.00361358126406907,1.00375299595212,1.02066251905795,1.00807439980913,1.00512157669372,0.997098109386752,0.99090632580494,0.994827676090496,0.996003817580467,-0.0700148052027834,-0.0652617782149743,-0.073031924383858,-0.071724346063935,-0.0187128135434258,-0.031559651881137,-0.0251495057119779,-0.00341643005225467,0.00478799392116874,0.0250994594279727,0.0154773545749716,0.00162084775494996,0.0155446980869148,-0.00458893054623212,-0.0169978860492542,-0.000417344215822804,0.220751106097414,0.18453528108047,0.169452079126441,0.147861448796766,0.125425849645861,0.0967981253349762,0.0603830099356553,0.0160529766594165,21403.0522305684
"824",-0.227105445277207,-0.216238016453148,-0.282320296500947,-0.191118262574066,-0.127418099843361,-0.0453480958504754,-0.0346575214517579,0.00191149464638306,1.01298128240653,1.01325687050597,1.03059799236902,1.01354115179836,0.999523317465358,0.98666914887549,0.997851532390812,0.996699710522116,-0.112686385925763,-0.0983006190649273,-0.0612210574884023,-0.0524783195308402,-0.0226398747757062,-0.0270258510309406,-0.0172677832705209,-0.00382574917187931,0.00930242306596303,0.00119332972579658,0.0238439876287365,0.00872586212276484,0.00631874365054849,0.00423440749080936,-0.00888861035893738,-0.00137949990461262,0.216705374758651,0.189320636593994,0.170958102567185,0.144592593612152,0.121835742346634,0.0971785793486164,0.0619200049174661,0.0151154256160486,21397.7738739555
"825",-0.257504452600842,-0.221517752135861,-0.234655126950917,-0.208472719953331,-0.147454571850667,-0.0564279116950705,-0.00666307482519015,0.00182529743563708,1.02223475842392,1.00862627079754,1.01849087485484,1.01608079341943,1.00604509295981,0.992685767598411,0.988280116499698,0.996393521704113,-0.0948344801536319,-0.0767125212259955,-0.0642297313027993,-0.0615725748689326,-0.0208475230513975,-0.0373048443308851,-0.0238113035475639,-0.00333143569966093,0.0229691289978108,0.0503598579546486,0.00950477262426715,0.00650215899439016,-0.00307247513875932,-0.00549313141343652,-0.00916950287296326,0.000242303415138399,0.213068365397268,0.188825892032496,0.167283437988545,0.145249407739201,0.123597107503919,0.0952278415889423,0.0599888715792766,0.0155588925967095,21402.7579824964
"826",-0.237557415440553,-0.281036545591928,-0.241218337563565,-0.166864716140246,-0.140268609859645,-0.0532644818643283,-0.00994181259923363,0.00412308381491506,1.01038846604565,1.03138147058401,1.01675479521827,1.00356173136811,1.00505722026116,0.990984752270981,0.990615154217511,0.996168861817975,-0.0907517750826635,-0.085713466137545,-0.0524067132751579,-0.062195405756464,-0.0214590780428971,-0.040216388147099,-0.0246931663951553,-0.0036766204362294,0.0385341762114337,0.0183435970110738,0.0257529828333114,0.00376054594499304,-0.00535745628403058,-0.00216175016458465,-0.0095142129448348,-0.00315301736421627,0.214735820048293,0.183889346167655,0.16921759685777,0.147343102658336,0.12337173982211,0.0943565882133219,0.059773335806981,0.0162176559704316,21401.2949794606
"827",-0.217033103562033,-0.313404895435815,-0.19511612522956,-0.192697328809059,-0.173862026793204,-0.0561500784862151,-0.0145815519262898,0.000242918012100991,1.01246892733414,1.0375673134597,1.00747202836178,1.01368696777344,1.01208420216051,0.990333394936242,0.99229065004793,0.997125466485028,-0.0935772351557806,-0.0737967638740763,-0.0864596719009232,-0.0543743919725773,-0.014093238035347,-0.0294674953252093,-0.0219212805653101,-0.00205917053041177,-0.0016433308500225,0.049100247043276,-0.00355555873566297,0.0163036898217058,0.00491623236161257,-0.00170400952886392,-0.0158704564219063,-0.00122807618438623,0.216086392793666,0.182141226087018,0.167552459631615,0.149122654713854,0.123292510711677,0.0956469397458076,0.0594986537215931,0.0158511499329457,21404.6382591013
"828",-0.19889005774182,-0.181010200966702,-0.239963281591685,-0.147596603049427,-0.113806282992855,-0.0741890825530884,0.00128089289259907,-0.00050813431520047,1.00077697727771,1.00078260515166,1.01550691862907,0.998518558880345,0.99309117734364,0.995672892077929,0.98633806047412,0.997263206570015,-0.0874365832962954,-0.0979337450746324,-0.0532853905811163,-0.0657647730588403,-0.0250400445791393,-0.0283426405934426,-0.0209556228987915,-0.00258004798214977,0.00804791135385741,0.0242086800720282,0.0299597725655888,0.00570826301129219,0.0106924824100187,-0.00390921864437557,-0.0123258901272245,-0.000998871358893198,0.207954531856392,0.189858953750152,0.168628324063558,0.148815131728,0.123345718926079,0.096740610950635,0.0628416312527925,0.0162074414188295,21400.790158683
"829",-0.230564887112141,-0.250158316129378,-0.244989534381538,-0.198546344618698,-0.125078012581035,-0.0767489103893523,-0.0139500391490666,0.00440738054823449,1.01061295888294,1.01809834125578,1.01898918254155,1.01268051240633,0.998265389066077,0.995590001943563,0.991818808616565,0.995959355849758,-0.0876006388832663,-0.077218846216361,-0.0535103855199743,-0.0550366179817604,-0.0203843328931774,-0.0269888981670803,-0.0212516752389494,-0.00218908730419296,0.0233691163788042,0.0344460542873345,0.0154604053934167,0.0153688194933715,0.0173381468393033,0.00317188336066519,-0.013997720008273,-0.0023471322159375,0.221859618555718,0.184922106430821,0.172619179680578,0.152328035639611,0.12285057910786,0.0954848667154737,0.0592245460140955,0.0155882982943885,21406.8477278479
"830",-0.185184898880171,-0.193650676673777,-0.226747581965758,-0.238181040694074,-0.122895120646559,-0.070723506099564,-0.00620585063690237,0.00257226428297154,1.00539444517627,1.00699337118946,1.01351720976246,1.02483644571723,0.995871005844641,0.995729867416078,0.988807674432633,0.996400032569897,-0.108981842211434,-0.100007261885034,-0.0738264127879919,-0.0412348937208867,-0.0120466584506514,-0.0353167642702498,-0.0238073826008961,-0.00250766632693597,-0.0244898721229321,0.00207084604534963,0.0230528604241986,0.00664972546351592,0.0127873824723208,-0.00437654133427439,-0.013458664754928,-0.000312187087698038,0.216995185204235,0.189527482572564,0.166601955592246,0.147717984455496,0.124155470280457,0.0982481844996376,0.0579376316479221,0.0163720374106837,21404.7993238673
"831",-0.172055834009726,-0.252603983487657,-0.230358508372173,-0.180015533470331,-0.134630050874993,-0.0687033690743794,-0.0215567798214207,0.00504496906461326,0.999881451132463,1.01604517667485,1.01423416939067,1.00868839661228,0.999338669134898,0.99276215394691,0.994204811945926,0.995756739290012,-0.0918238225868738,-0.0700663583008138,-0.0529124098600448,-0.0501816908965277,-0.00316239254478989,-0.0236158934680846,-0.0212183485031189,-0.0038367131033306,-0.013982523750697,0.0445073309697125,0.033297661259359,-0.00164474425135027,0.00855283657395172,0.00301389176668851,-0.0100962873549714,-0.00182443610938687,0.219114107827248,0.181167383049756,0.169890988727161,0.150032024563567,0.124856211634984,0.0935202263995888,0.0609632765022842,0.0156829229876714,21404.6925273643
"832",-0.216578304546562,-0.253405804266734,-0.222566229848992,-0.192979767754298,-0.161677084652428,-0.0694515733809364,0.00313745591957633,-0.000711951293444289,1.00837355153906,1.02289413797192,1.01277631680497,1.01178486000757,1.01029550558797,0.99467107530057,0.987042541440658,0.997635774696397,-0.0757447296871567,-0.0766865057443886,-0.0666468617979662,-0.0490184147177362,-0.0171742987835579,-0.0301499601770417,-0.0266361332887342,-0.00197835133610777,-0.00390748413235126,0.0237593261050112,0.0205438487180948,-0.0013483713709917,0.00769595100044003,-0.00858922873538084,-0.0151617191019754,-0.00232670392020813,0.214817883059357,0.188149603849784,0.169351732615333,0.148537973710413,0.124360632448395,0.0986192167606719,0.0592333229832292,0.0157338479690181,21406.8409061799
"833",-0.249010815988289,-0.257167508229792,-0.267147648368048,-0.151414296202804,-0.137129257755455,-0.0381520034028818,-1.97078397370461e-05,0.000682439177080648,1.01855847923704,1.02129993057599,1.0245278895493,0.999252289600488,1.00191405863981,0.984310937707428,0.988158436843602,0.997111219246092,-0.0673152360187691,-0.0875471323315505,-0.0442651568462176,-0.0609023325960569,-0.0296422260057122,-0.0350936091986149,-0.0240364319321122,-0.00393722766982637,0.0214135459006615,0.030553400830018,0.0267148827257615,0.00748687524007643,0.00384095786256695,0.00133671680074535,-0.014076739859181,-0.00193881428777337,0.215304455698914,0.186035792562051,0.169591640741958,0.148390148712333,0.123184519383309,0.100377730412066,0.0600199779060305,0.0158491136991692,21402.4123380685
"834",-0.265965702876626,-0.26132131488445,-0.230856960521312,-0.220883222863091,-0.10410584076094,-0.0814054749726414,-0.0279998108106983,0.00504371925876187,1.02475897139155,1.01856387988693,1.01517024380086,1.02034687643117,0.992273139622077,0.997753709350574,0.995919498229179,0.995917757062658,-0.0913118179793794,-0.0689966537410982,-0.0687763541291882,-0.052001722651744,-0.018781348661345,-0.0261831766295065,-0.0196702768748685,-0.00533973760212578,0.00291322286197255,0.0368133190239938,0.00891740045784603,0.00977685423017807,0.01210687124126,0.00432447293261946,-0.0143416468679002,-0.00074556805868397,0.209441672958311,0.187981767137606,0.168825252909319,0.145275975608081,0.118708997014523,0.097899272808422,0.0609048635025497,0.0158083923961954,21398.9655862965
"835",-0.198939767013504,-0.238427248110728,-0.247663067895095,-0.173910301846792,-0.154517949837745,-0.0783433606539871,-0.0157465370565712,0.00224988368662802,1.00962780341782,1.0114176243887,1.02264944157429,1.00493001446198,1.00684754611158,0.997072914258912,0.992258816337157,0.996876653379778,-0.102458739561799,-0.0675019287304928,-0.072810316346148,-0.050898262704071,-0.0130544921883933,-0.0281435293813557,-0.0241446824910322,-0.004159309910664,-0.00496383450120063,0.0299295367524992,0.0270662751174628,0.022673031178166,0.0103880771073433,-5.85620659691161e-05,-0.01512729317467,-0.0015985988088439,0.216020365460954,0.190396452335809,0.164161467507494,0.14418800061104,0.122739341440355,0.0973641483485341,0.06061578004063,0.0155238863360557,21406.1116200424
"836",-0.17212339452604,-0.218471528632433,-0.193492253540583,-0.161855630720794,-0.142697840241476,-0.0547323955694112,-0.00359617712337395,0.0018045679991799,0.995088619766626,1.0134193032631,1.00768770974074,1.00266856517595,1.00198830855895,0.989051793877491,0.99015812237223,0.996939754003155,-0.0909984988084547,-0.0968765939393163,-0.0792287720776584,-0.0666367535503026,-0.0241804770720185,-0.0284894861082231,-0.0314370660598118,-0.00443972952262985,0.00557177295725963,0.0111269294630348,0.00570319786744569,0.00456600988075012,0.00506891336611661,-0.00790741400653354,-0.0221402605279949,-0.000754467411776535,0.212251657233607,0.183135812362213,0.169428320277891,0.153393622230397,0.122714837179404,0.0993411210146418,0.0584006468630956,0.0158558613722458,21401.0454517162
"837",-0.287258463115013,-0.233640397460079,-0.261557381337938,-0.186267900156991,-0.134675125276324,-0.0965591318012633,0.000268954019906323,-0.00203072988232272,1.02982868413612,1.01507302258632,1.02282725371112,1.0084651864997,1.00377014750084,1.00145737814499,0.987191520456025,0.997733363967571,-0.0716524793531504,-0.0904242834167451,-0.0589483762558318,-0.0541618381687632,-0.0325198637538614,-0.0282836504390171,-0.0227217677235797,-0.00177890769392104,0.0120148831392203,0.0296131693117446,0.0311988948313068,0.00268783646104967,-0.00037019882793746,0.00619833532172502,-0.0216608199620523,0.000487116692508406,0.218731607674136,0.184203942798548,0.162854735602115,0.148679501043754,0.121234515512627,0.0974038644661813,0.0594070740195087,0.0157437881420276,21401.1509432347
"838",-0.238833837225721,-0.207407539695959,-0.23465220401436,-0.130844056349854,-0.125466394334317,-0.0705353932695545,-0.0151572929137128,0.00283396296842248,1.01848058349011,1.01120110828493,1.01443839744546,0.998883771319131,0.998344303709883,0.994103486453939,0.993084258122372,0.996644541295953,-0.088072976787011,-0.101658097564834,-0.0611701317259557,-0.0862533048251771,-0.0264930835267783,-0.0243832696207177,-0.0267371585733998,-0.00427226444889034,-0.000721799586864834,0.0126605178736448,0.0221647719132455,-0.0222635603245439,0.00209785334123946,-0.00441083823223152,-0.0130842760395868,-0.00135392858960134,0.214056835229726,0.185088436447484,0.159699289616232,0.146972621401724,0.119067472908336,0.0940308786714039,0.0587955189938432,0.0156575507418789,21398.9717208382
"839",-0.193292116903254,-0.175948882855444,-0.229363089644086,-0.199687982156493,-0.127009107368853,-0.064490783149105,-0.0106550116225571,0.0032917938340928,1.00744442981929,0.999755891122668,1.01347858766777,1.01461614835702,0.996081457301162,0.992809227295629,0.99274678594355,0.996386731263347,-0.119446803490708,-0.096160080564074,-0.0562312659678846,-0.0480375475134686,-0.00918503544397018,-0.028101280535135,-0.0304032893646952,-0.00404488473158282,-0.00975735109601459,0.0150702138986364,0.0312577761854977,0.00108163528001208,0.00651204779248752,-0.000918864943855859,-0.0196292967461462,-0.00233302854560575,0.212625429729243,0.18535408190335,0.171025242957481,0.148016498264721,0.12472430724569,0.0958589401864597,0.0621873306009242,0.016191550230004,21406.3652007175
"840",-0.197926409179754,-0.224555983367972,-0.21791729648113,-0.222774390315301,-0.173918670993194,-0.082419795480439,-0.019768551362881,-0.000205165954397652,1.00815047544286,1.01436810886641,1.01509142557458,1.02213077945933,1.01397607384349,0.997491604903668,0.993132128010033,0.997187953428765,-0.10692613150851,-0.107059170957671,-0.0720591478489889,-0.0553226342292058,-0.0116828374834309,-0.0285152060609834,-0.0254026710820665,-0.00227139982374129,-0.00189288255723827,0.0326637955656629,0.00708400595181434,0.0106022466764165,-0.00797745161797605,0.00532909860290264,-0.0115366856580511,-0.0011962759421032,0.213466642901509,0.186014392195191,0.169325103807674,0.147422724150459,0.126245814209197,0.0964777611509139,0.0602606858587846,0.0159233980135042,21402.9477984537
"841",-0.217317255445652,-0.245048808951947,-0.207547145435949,-0.15680387930154,-0.156581142767677,-0.0635209130156797,-0.00634627802995448,0.00403227039311918,1.01013242889546,1.01559143171723,1.01139650280446,0.999871975483994,1.00664452484917,0.991961793130683,0.988983863545948,0.996013734594912,-0.106381908299589,-0.077167220284213,-0.0710935157753114,-0.0649834729973024,-0.0112497411096366,-0.0303133125977657,-0.0232865610996332,-0.0026939419808049,0.0104232659279441,0.0446102813764381,0.0140721968500034,0.0105840854137105,0.00916473131924017,0.00197182452575381,-0.0113185148869168,-0.00215876519208811,0.215665352195127,0.179883030366623,0.170357137463372,0.148085067375747,0.122908708707021,0.0982656842514224,0.0593706108614626,0.0163018429825353,21407.5426250436
"842",-0.233451012466925,-0.243034645268104,-0.283247610406284,-0.166181228577917,-0.121090156186936,-0.0713840843038528,-0.0242643477565378,-0.00206401328947535,1.01305359764839,1.01960687541777,1.03317854961577,1.0026460779376,0.996211331527022,0.993798814657937,0.994288193341791,0.997661020964407,-0.0884476047856347,-0.095620500107386,-0.0576499006199168,-0.0567775505766587,-0.0128572819112244,-0.02584971431719,-0.0203240297225177,-0.00219005811361627,-0.000408433186480799,0.0145601778474608,0.0271741891423936,0.0225015709153075,-0.00297767226142847,0.00499190884787658,-0.0101676763336905,0.00102936741074812,0.214832083755858,0.184396717536834,0.174735862111548,0.149199133861822,0.122494203602596,0.0970982315371062,0.0619242273575371,0.0155634561203401,21400.004881429
"843",-0.216924152919395,-0.211706702769122,-0.226183119864203,-0.175384453292494,-0.14184652489254,-0.0720618017031803,-0.0176509411103366,0.00115204763587575,1.01503057884193,1.01229636407756,1.01748461072575,1.00865252088448,1.00433406754621,0.992262451574829,0.992661841668103,0.996995796350365,-0.104967199603017,-0.0957153611583308,-0.0761967361677743,-0.0529928370910571,-0.0149939261760326,-0.0163656041432199,-0.0154357452429339,-0.00319234503506439,-0.00543968481489981,0.0165523107814467,0.00408804755048417,0.00147712592026396,0.00297117835637737,0.000412947211244675,-0.00991292051302337,-0.00145297468436065,0.215813908310245,0.190503281533715,0.175966568298294,0.147743762082108,0.126009847107898,0.0956011536198615,0.0594257952547602,0.0161083832564154,21405.296308034
"844",-0.218432439582138,-0.207838699504878,-0.25096883245776,-0.17692949815471,-0.15512123561175,-0.0777684669463784,-0.0195433239885581,0.00147203072625604,1.00861264573988,1.00853381235961,1.02113439729433,1.00647088777869,1.00804606098802,0.996930048709162,0.992102490796527,0.996278421611187,-0.0800386243430482,-0.0978629735161153,-0.0584851873807979,-0.0564919802458037,-0.0221582553330701,-0.0239313268490566,-0.0199308681335687,-0.00159603335095157,0.00281269964122155,0.0192336418731506,0.0317103928324462,0.0139255553059032,0.00168874085969196,-0.00253189892616846,-0.0118470002233984,0.000940390521073743,0.21717162651682,0.196781261943729,0.165308952755702,0.149973196956328,0.126519962107393,0.0969665594956776,0.0575084403296661,0.0157609510820952,21402.2346735666
"845",-0.19378101899177,-0.230169595913758,-0.198085580008452,-0.202410772314128,-0.154613449457832,-0.065336087206158,-0.024092030230233,0.00379568342558777,1.00278982633109,1.014882501389,1.00802518024667,1.01599706736332,1.0041642915169,0.99285104933698,0.995239959997088,0.995848250150166,-0.0802462796998827,-0.0753264203761591,-0.0818122336407851,-0.0420615955510279,-0.0221242024574203,-0.0318768943650951,-0.022936642243696,-0.00191275414249741,0.0160962175947804,-0.00106402986635232,0.00584980330745782,0.00890232142185167,0.0231260765238161,-0.0132863356944383,-0.0128819676248497,-0.0012423994067221,0.210918898744937,0.189147964809138,0.175454664975462,0.146695384278774,0.120982963353604,0.0960147084877305,0.0588343710381301,0.0160473893638566,21394.0200936775
"846",-0.257821266283869,-0.273863565518975,-0.20920849544102,-0.172056057455007,-0.13344913696521,-0.0723116010317944,-0.0058103631827949,0.00205567185203282,1.02194610897718,1.03191276824204,1.00728323956077,1.00543765715581,1.00180260580924,0.993375046690634,0.989949898670599,0.996490505252042,-0.0892726919604492,-0.0883852969688922,-0.0656966195969055,-0.0601199706900605,-0.0187634408539442,-0.0272443725396214,-0.0294616876221402,-0.0017821007731667,0.0214208459627919,0.0334923361711463,0.0261175672165613,0.0197727606521999,-0.00262183877723882,0.00153714165159501,-0.0136115670268103,-9.78963517645384e-05,0.214514301241153,0.186877710956728,0.164081957951312,0.14991259213013,0.124328367699835,0.0971664580555628,0.0600192679422112,0.0158926121496013,21404.0430203813
"847",-0.173725522276535,-0.262077716265496,-0.251262480462782,-0.180933019633458,-0.152057917963232,-0.0657040069268002,-0.017827238257581,0.00410229441744721,0.999124865688523,1.02339377077469,1.01930955089491,1.00511145223653,1.00464730175533,0.99485372593631,0.992182057348091,0.995752916289033,-0.11628535242642,-0.0855076059345926,-0.0524733639603901,-0.0414277661563864,-0.000980765770924156,-0.0332075845275692,-0.0196508476304256,-0.00137414004665411,8.62195017220394e-05,0.0405868594142667,0.0311395916097525,0.0265925899380505,0.0118630783306178,-0.0119207301362541,-0.012222326024737,-0.00198455116600894,0.212922097580286,0.184197631649733,0.161448410008333,0.144175220617785,0.122350171203986,0.0967888186419437,0.0611395698456366,0.0155848057277716,21398.040656392
"848",-0.295796694099244,-0.241591343295858,-0.21588321657704,-0.22651594761913,-0.137924862001559,-0.0446230191134135,-0.0237764159439462,-0.00174404181289218,1.03105969403777,1.01577025359819,1.0131797619518,1.0210764796103,1.00164633173288,0.987042269277335,0.994526832291888,0.997608037023313,-0.0749290721514527,-0.0735724119620597,-0.0776610374085808,-0.0621869265494987,-0.0123526807862535,-0.0425042967230001,-0.0220968322270366,-0.00314256711324907,0.0287107742858284,0.0357020242301041,0.0056514391426947,-0.000733788038373339,0.0171433903402024,-0.00923362190328632,-0.015095968749567,-0.000208733146473726,0.210402408857558,0.192641625115312,0.169813537218809,0.150342242773096,0.125282508657542,0.0953244037471688,0.0609692626317598,0.0157989386958529,21398.6822936702
"849",-0.243868426406026,-0.239248872609501,-0.230590259253064,-0.218677837778832,-0.152276028323925,-0.0875663648548474,-0.0234546658469045,0.00515173531251276,1.01927821303635,1.0183028003148,1.01611657143492,1.0181785623775,1.00672562677875,0.998357196877696,0.994365702149179,0.99588740459593,-0.0981902708891821,-0.088731721979037,-0.0684988177933322,-0.0448595281048158,-0.021127881787855,-0.0244553105219065,-0.0204484447875317,-0.00357777018813896,0.0207093647210023,0.0243683069595107,0.0102956218039676,0.0143126899561269,0.0126316820338172,0.00752185974649054,-0.00938133087943947,-0.00196638343756535,0.211731963833459,0.185908664298658,0.170388319106365,0.146566114197824,0.121047688195072,0.0976021582395502,0.0603821015075768,0.0153554975437132,21409.5166003286
"850",-0.243087104096869,-0.204037995874846,-0.210893814140116,-0.18363526224081,-0.170155005106221,-0.0647807267722168,-0.0224770984649867,0.00456724856421084,1.01598452520206,1.0065337554853,1.01082390610248,1.01231771770246,1.00846201484257,0.992545196097892,0.994038077374984,0.996081625143763,-0.0858173510109206,-0.0944889137361418,-0.0705860016475418,-0.0577250246003397,-0.0013429349124874,-0.0327201373465277,-0.0224698689179501,-0.00304411223451102,0.0306058481989408,0.0132790449173922,0.0189289481552656,-0.00705219750633545,0.0196186322194977,-0.0074544839550766,-0.0121301780474716,-0.00257150085132751,0.218638613334279,0.187528716950365,0.1657578739155,0.145321504726831,0.121147947704097,0.0982739500354021,0.0602319376561444,0.0163061179726095,21407.2927435911
"851",-0.179713317910635,-0.280362844669173,-0.195489003587987,-0.185979372177567,-0.142348903635975,-0.0731041392074576,0.0105746212134637,0.00191586699170818,1.00087733985008,1.03168167008704,1.00640795142859,1.00937173834283,1.00309920815853,0.994681345541035,0.985205881740392,0.996797020783873,-0.103535863135028,-0.0825497050637595,-0.0709621267509011,-0.0551741545686945,-0.0221632094960538,-0.0257431985282089,-0.0279032516936434,-0.00302295653502786,0.00406484627934526,0.0295612451218296,-0.00330864536010658,0.00618984905647649,0.012517832054008,-0.00459151973329967,-0.0228079882954398,-0.00191132451643866,0.21812332185224,0.190918042784939,0.167190103499373,0.147152013670557,0.123061557730869,0.0923001493951652,0.0609575735333354,0.0159961289026288,21404.4877141139
"852",-0.283128064795319,-0.278832270693499,-0.223215952868221,-0.142076946079942,-0.158541028063168,-0.0815146144918391,-0.0226288703543223,0.00382606224419381,1.02498258278792,1.02239576829224,1.01666738391537,0.996947254395444,1.00845734545074,0.997167110843722,0.993582417584794,0.996087459860035,-0.0522092309686458,-0.0524630657217093,-0.0746263332823048,-0.0570601055463917,-0.0101085603083526,-0.0273906129199888,-0.0171871335939245,-0.00304265983281373,0.0294451564999724,0.0531831329767398,0.0192758139244494,-0.00622477465674109,0.0128441843274235,0.00336503960414976,-0.0095211869417435,-0.00116044328220352,0.212583939552036,0.188379164358864,0.167623310102063,0.149400008006605,0.12327815662669,0.094061684265948,0.0626818027932024,0.0158643814884449,21403.0213505192
"853",-0.176845060709983,-0.267636564308752,-0.270618537045791,-0.179379093702184,-0.119583339050855,-0.0593899116643741,-0.0162352795408035,0.00222332591128828,1.00323972633402,1.02140022071044,1.02837524732607,1.00762282580938,0.996207094707259,0.990867856641845,0.990963482631045,0.996542682860886,-0.096543814425826,-0.0674061811906088,-0.0662792236963502,-0.0510573774687236,-0.0267743575328615,-0.0243435751042205,-0.0221085207920751,-0.00190021440541275,-0.00645869441520461,0.0410728597132774,0.0178543561551394,-5.1879407445934e-05,0.00904329455557631,-0.00246747868114383,-0.00883116042271619,-0.00057458094010487,0.220210682176983,0.187603762562493,0.167331740250878,0.145595492040487,0.123963756284662,0.0949760617335209,0.060053666561389,0.0153743043096453,21406.4823494969
"854",-0.303129288160477,-0.23513900383774,-0.224559280412111,-0.194311470138998,-0.114903226824276,-0.0684399340505026,-0.00584642339460658,0.000667884774208653,1.03524459039337,1.01804643451195,1.0158701630672,1.01750330935205,0.994799866021357,0.994816378389067,0.98892723511777,0.996875846147048,-0.0790273368569047,-0.105018991328156,-0.063097838147019,-0.0691249480614079,-0.0230721335658914,-0.0269466511052107,-0.022422983617388,-0.00100231829930455,0.0370023992655875,0.0278831276949788,0.0109786890954456,-0.0158608127259726,-0.00533252458794877,0.00196411497608524,-0.0143800005209684,7.50006851351816e-05,0.211886749558926,0.184735861530188,0.167556887437792,0.152463963204476,0.125176997260247,0.09789625678879,0.0592498903029274,0.0162040829572847,21400.3641963131
