"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"39",0.566615571630108,-0.889645046271243,-0.311786914373291,0.414172357151691,-0.237781304120725,0.238531351109561,0.1660424525924,-0.126523065439911,0.658378789470811,1.18268667392749,0.988079396659856,0.809877607933496,1.04351035969422,0.848535311333112,0.916147794600582,1.02760271799447,0.136782791036434,0.287696386807835,0.238731849998296,0.422219505720618,0.0500122150015536,0.0538878701331364,0.0953127107486309,0.0918501574939353,60.6000318829444
"40",0.534730663136362,1.5913740040449,-0.517514249766378,0.368060264337194,0.0467654654916422,-0.0261822211103448,-0.047431569112002,-0.796005976596064,0.698841649650392,0.510885815360747,1.04172050002345,0.525500093815436,0.904091195004168,0.915837361024706,0.995319279011479,1.28495825736413,0.0813766809131162,0.671220568233436,0.194685328670024,1.23078065141836,0.0555542607209346,0.13704075411789,0.0571856741237161,0.0489087523607202,52.9420678935724
"41",0.282856199854602,-0.807749304127931,-0.209718118586297,-0.712636967588243,-0.416821201843044,-0.0128583817861812,0.353322091912336,-0.351117766806696,0.792999088872079,1.33703313079678,1.00317842463307,1.0923649876824,1.10465174798011,0.979106179508331,0.818936347253206,1.11702289743314,0.099501432327604,0.87605439653931,0.274053724346369,0.381181562383135,0.0281526699564627,0.0773083448294285,0.140426995158163,0.0341803715185923,54.0162132206683
"42",0.26544603879211,0.763333657790513,-1.25065366166206,0.164456905945817,-0.169780822357781,1.1212851842973,0.0298978484094188,-0.138086489048112,0.790561486302755,0.654127241883787,1.2621242603747,0.865300000508837,0.974095581703326,0.424590558547108,0.963582460576101,1.05342648264415,0.0936871124480564,0.365656984064076,0.171457752385955,0.342934251139844,0.102852407634141,0.252800340384577,0.053524839179482,0.0310635323365108,60.0708801674862
"43",0.601023374127737,-1.1759040767172,-0.388227915463709,1.00267797191908,-0.0567273987770144,-0.0400315656875813,0.134555010040822,-0.0887158192300596,0.680316361617637,1.24622607691521,1.00071723955304,0.624902181982509,0.951551258433178,0.990254003408496,0.92903802231615,1.02938205298445,0.165853493816122,0.479755446699811,0.187809195013179,0.223158303633578,0.0740638161686891,0.0682720980947837,0.0426370908239917,0.0257719976537793,62.5777342730475
"44",0.228542736822751,0.625189965534603,-0.939064138236328,0.193608744374148,0.107278869355382,0.141661325413362,0.206563162864987,0.00595474805581404,0.82264722698616,0.673601227930794,1.18673596603813,0.85229395570786,0.863467786776552,0.937738282696126,0.913120941534455,0.99045397849382,0.103787071179929,0.220096213378569,0.137674514654377,0.122823783744823,0.0825771588870864,0.110638829961117,0.0649508559136546,0.0205372828966252,65.4358680021993
"45",0.331076503023113,0.388400119735752,-1.92292423563011,-0.932968479924027,-0.260171609116252,0.63261679486145,0.243758167270785,-0.494985778633062,0.788108139047873,0.833382268927405,1.49012270206701,1.29120912641827,1.04013185879076,0.614976203485897,0.867347625144535,1.15118660262949,0.0962360662767126,0.375259855103068,0.247585619064796,0.219854070326639,0.0943284135972632,0.528554967278038,0.0923011327214809,0.0422620979250176,50.6144223161437
"46",0.473194588970151,0.474013553524245,-0.833889384134356,0.788297338965977,-0.185981387872156,0.818907221176236,0.0370665104076816,-0.299855967781651,0.729864175754104,0.645647120185475,1.14218814244877,0.68105428636393,1.0056326437579,0.716468248586591,0.976907207727586,1.11205158130678,0.188019669686734,0.45900034711844,0.14803400316461,0.87252211768896,0.0501735594623001,0.645745041896233,0.0624038999976861,0.0401773167010842,54.9760895189915
"47",-0.143070484644016,-0.652135705847066,-0.968170551894039,0.34605141879506,0.0734162213534824,-0.102966598982972,0.0537628402808175,-0.176277233331106,1.03325043196318,1.12356706130064,1.15515091410394,0.965078060928658,0.889086042751037,1.00911088938133,0.951833131493187,1.05724006691065,0.407093705926528,0.161024511812531,0.239247254116095,0.404569047795682,0.0680318170485817,0.0998492152395751,0.0682806975075067,0.0671500096235086,54.2520935332107
"48",0.286335611008237,-0.485500857780464,-1.30876052365208,0.282597128772125,-0.0888973258674259,0.354953795761495,0.265105947558545,-0.117790143037188,0.787561406080264,1.05723480443638,1.31155072053985,0.794011185032291,0.945900801583487,0.829836749323816,0.882217230370483,1.01664975787385,0.111853808886904,0.187177823999204,0.137869100101682,0.136002339589393,0.0595094722337566,0.120063261774836,0.0463521744436866,0.0729361285516166,62.6472906625276
